Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Winter mean [µg/m3],Min [µg/m3],Max [µg/m3],L>350 (S1),25 max (S1) [µg/m3],Perc. 99.7 (S1) [µg/m3],L>125 (S24),4 max (S24) [µg/m3],Perc. 99.2 (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPowWars,SO2,1g,3.661715852,3.923505566,0.64727,191.332,0,35.3004,34.9783,0,13.346522917,13.346522917,8336,95.15,0.95
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwole,SO2,1g,6.584444857,17.46722933,0.48417,1284.06,25,359.601,312.43,3,84.734679583,84.734679583,8507,97.11,1.03
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPorebsk,SO2,1g,2.385582214,3.430454349,0.50365,135.651,0,30.0564,29.3635,0,12.961104583,12.961104583,8554,97.64,0.99
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzafran,SO2,1g,2.043195074,2.223752577,0.55181,132.93,0,17.3636,16.0586,0,8.413884583,8.413884583,8628,98.49,1.01
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmSopBiPlowc,SO2,1g,2.008847229,3.133363291,0.48669,195.717,0,35.7962,33.8949,0,22.156485417,22.156485417,8389,95.76,1.05
2021,pomorskie,PL2202,strefa pomorska,PmLebaRabka1,SO2,24g,1.179558011,1.218888889,0.2,5.8,,,,0,4,4,362,99.17,1.01
2021,pomorskie,PL2202,strefa pomorska,PmLinieKosci,SO2,1g,1.883358173,2.061837459,0.151,15.1085,0,7.70343,7.57679,0,3.86989,3.86989,8612,98.31,1
2021,pomorskie,PL2202,strefa pomorska,PmMalMickiew,SO2,1g,2.08207916,2.798520339,0.16091,50.3855,0,11.3913,11.1417,0,5.000420833,5.000420833,8695,99.25,1.01
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlDabroTysia,SO2,1g,6.859776686,9.392366968,0.62138,48.4678,0,38.1343,37.8409,0,26.7689875,26.7689875,8592,98.08,1
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,SO2,1g,6.568926634,8.984067988,0.51944,61.0426,0,41.3889,41.0756,0,27.572017391,27.572017391,8743,99.8,1.01
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,SO2,1g,6.980644543,10.788955707,0.62117,70.2291,0,43.4333,43.1097,0,24.646441667,24.646441667,8448,96.43,0.97
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,SO2,1g,7.84436786,11.555406049,0.79126,74.6498,0,49.8888,49.1222,0,34.902304167,34.902304167,8598,98.15,1.03
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,SO2,1g,8.24898137,11.336564365,0.8,103.728,0,64.7455,63.5235,0,37.308930833,37.308930833,8659,98.84,0.99
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,SO2,1g,9.900399159,14.965596636,0.64169,88.8659,0,57.1296,56.9368,0,35.632941667,35.632941667,8616,98.35,1
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,SO2,1g,9.538528179,13.313691834,0.346,115.846,0,66.1248,65.3689,0,43.104170833,43.104170833,8686,99.15,1
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlZorySikor2,SO2,1g,8.872069219,12.010706213,0.71101,59.1556,0,49.4636,48.235,0,32.768245,32.768245,8735,99.71,1
2021,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,SO2,1g,6.886612124,10.380747208,0.37089,58.6609,0,46.4298,45.2891,0,32.182325,32.182325,8723,99.57,1
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,SO2,1g,7.958198804,10.830743644,0.4933,67.6735,0,42.2958,41.5824,0,25.303879167,25.303879167,8716,99.49,1.01
2021,śląskie,PL2405,strefa śląska,SlLublSzymal,SO2,1g,8.95277283,12.349484321,0.58924,75.4767,0,48.8133,48.6,0,31.737995833,31.737995833,8568,97.8,1.01
2021,śląskie,PL2405,strefa śląska,SlRaciborzWPMOB,SO2,1g,6.697371446,9.327922538,0.32512,68.514,0,40.8507,38.895,0,30.004879167,30.004879167,8749,99.87,1.01
2021,śląskie,PL2405,strefa śląska,SlUstronSana,SO2,1g,4.644936,6.358140597,0.37207,53.9267,0,37.5458,36.0424,0,18.547866667,18.547866667,8730,99.65,1.01
2021,śląskie,PL2405,strefa śląska,SlWodzGalczy,SO2,1g,9.837507639,13.555413112,0.57276,97.8237,0,67.5117,65.7026,0,39.825345833,39.825345833,8595,98.11,1.04
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,SO2,1g,5.015739163,6.189577377,0.2113,53.4672,0,30.9217,30.0071,0,16.2601575,16.2601575,8677,99.05,0.99
2021,śląskie,PL2405,strefa śląska,SlZywieKoper,SO2,1g,12.063692353,19.963136584,0.40967,94.344,0,75.0183,74.7062,0,50.870929167,50.870929167,8648,98.72,1
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,SO2,1g,8.592811491,12.841025046,0.3,90.5,0,43.9,42.8,0,26.483333333,26.483333333,8528,97.35,1.01
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkGoluUjWody,SO2,1g,4.655181611,5.120700744,0,44.75,0,24.08,23.2,0,13.416666667,13.416666667,8418,96.09,0.99
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,SO2,1g,6.85911743,7.899520692,1,72,0,28.9,28,0,14.9875,14.9875,8628,98.49,1.02
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,SO2,1g,7.465187115,8.886162658,0,86.3,0,28.1,27.6,0,19.720833333,19.720833333,8444,96.39,0.94
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkSandZielnaMOB,SO2,1g,5.227429839,4.982180974,0.1,39.1,0,23.3111893,22.48585503,0,11.683333333,11.683333333,8595,98.11,1
2021,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,SO2,1g,5.855975712,4.795567653,0.31007,55.7191,0,28.8603,26.6485,0,13.789372273,13.789372273,8660,98.85,1.01
2021,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,SO2,1g,3.839693883,4.503658151,0.06702,29.0717,0,16.5925,16.463,0,9.325407083,9.325407083,8710,99.42,1
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,SO2,1g,4.447455637,5.30193796,0.13699,43.3335,0,19.6603,19.3141,0,10.528648333,10.528648333,8686,99.15,1.02
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,SO2,1g,5.314991967,5.481887155,0.1,31.5972,0,16.2871,15.8194,0,9.1761125,9.1761125,8683,99.12,0.99
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,SO2,1g,5.558383948,5.602208227,0.09132,26.6762,0,15.455,15.4158,0,11.9627875,11.9627875,8736,99.72,1
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,SO2,1g,0.557487117,0.686242022,0.03447,15.1171,0,6.17577,6.0225,0,3.523557083,3.523557083,8685,99.14,1.01
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,SO2,1g,4.037898051,4.229277055,0.74263,19.2374,0,10.6803,10.5065,0,7.107608333,7.107608333,8637,98.59,1
2021,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,SO2,1g,5.269898774,6.274671217,0.05366,78.4529,0,40.412,38.8664,0,21.927340833,21.927340833,8631,98.52,1
2021,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,SO2,1g,2.64867103,2.565524452,0.55769,46.8157,0,15.673,15.5159,0,6.303093478,6.303093478,8265,94.34,0.93
2021,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,SO2,1g,2.663067783,3.521272335,0.01528,50.7387,0,17.9172,17.8309,0,10.351826667,10.351826667,8648,98.72,1.01
2021,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPilsud,SO2,1g,4.569681593,3.382882135,0.03547,85.8323,0,23.9511,22.8162,0,9.919923333,9.919923333,8598,98.15,1.01
2021,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszChopin,SO2,1g,4.03058368,3.321010194,0.00374,24.1213,0,13.1362,13.0451,0,10.5164825,10.5164825,8720,99.54,1.01
2021,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,SO2,1g,2.64350819,2.300499889,0.81846,22.5441,0,10.3644,10.2524,0,7.101835217,7.101835217,8624,98.44,1.01
2021,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,SO2,1g,2.892997191,2.425661244,0.04697,95.3394,0,22.4488,22.1171,0,10.48886875,10.48886875,8555,97.65,1.02
