DATE,BIALOWIEZA_HU,BIALYSTOK_HU,BIEBRZA-PIENCZYKOWEK_HU,BIELSKO-BIALA_HU,CHOJNICE_HU,CHORZELOW_HU,CIESZANOW_HU,CZOSTOCHOWA_HU,DRONIOWICE_HU,ELBLAG_HU,ELBLAG-MILEJEWO_HU,GDANSK-SWIBNO_HU,GORZOW WLKP_HU,GORZYN_HU,HEL_HU,JARCZEW_HU,JELENIA GORA_HU,KALISZ_HU,KASPROWY WIERCH_HU,KATOWICE-MUCHOWIEC_HU,KETRZYN_HU,KIELCE_HU,KLODZKO_HU,KOLO_HU,KOLOBRZEG-DZWIRZYNO_HU,KOMANCZA_HU,KOSZALIN_HU,KOZIENCE_HU,KRAKOW_HU,KRAKOW OBS. ASTRONOMICZNE_HU,KRAKOW-BALICE_HU,KROSNO_HU,KRYNICA_HU,LEBA_HU,LEBORK_HU,LEGNICA_HU,LESKO_HU,LESZNO_HU,LIDZBARK WARMINSKI_HU,LIMANOWA_HU,LODZ_HU,LUBLIN-RADAWIEC_HU,MIKOLAJKI_HU,MLAWA_HU,MSZANA DOLNA_HU,NOWY SACZ_HU,OLSZTYN_HU,OPOLE_HU,PILA_HU,PLOCK_HU,PORONIN_HU,POZNAN_HU,PULAWY_HU,PULTUSK_HU,RACIBORZ_HU,RESKO-SMOLSKO_HU,RZESZOW JASIONKA_HU,SANDOMIERZ_HU,SIEDLCE_HU,SKIERNIEWICE_HU,SLUBICE_HU,SNIEZKA_HU,SULEJOW_HU,SWINOUJSCIE_HU,SZCZECIN_HU,TARNOW_HU,TERESPOL_HU,TORUN_HU,USTKA_HU,WARSZAWA-BIELANY_HU,WARSZAWA-OKECIE_HU,WIELUN_HU,WLODAWA_HU,WROCLAW_HU,ZAKOPANE_HU,ZAMOSC_HU,ZIELONA GORA_HU,mean_HU
2021-05-24,61.0,66.0,66.0,64.0,68.0,72.0,77.0,65.0,62.0,68.0,69.0,72.0,63.0,79.0,79.0,75.0,71.0,67.0,84.0,70.0,65.0,71.0,82.0,,60.0,78.0,59.0,63.0,,70.0,67.0,66.0,77.0,67.0,65.0,71.0,70.0,65.0,67.0,66.0,69.0,65.0,67.0,69.0,66.0,67.0,63.0,67.0,61.0,69.0,62.0,58.0,78.0,74.0,72.0,59.0,67.0,65.0,66.0,69.0,55.0,93.0,69.0,58.0,59.0,66.0,66.0,65.0,64.0,61.0,64.0,68.0,61.0,69.0,60.0,72.0,66.0,67.68
2021-05-25,85.0,,88.0,,,89.0,86.0,,89.0,,,,,67.0,,89.0,,,,,,,,,,88.0,,,,90.0,,,83.0,,,,,,83.0,85.0,,,,,81.0,,,,,,83.0,,91.0,83.0,,,,,,77.0,,,,,,,,,,84.0,,,,,,,,84.5
2021-05-26,70.0,74.0,69.0,48.0,79.0,65.0,65.0,58.0,61.0,75.0,79.0,79.0,76.0,83.0,78.0,73.0,61.0,67.0,64.0,57.0,73.0,62.0,71.0,,82.0,60.0,81.0,61.0,,54.0,58.0,59.0,58.0,84.0,83.0,63.0,57.0,70.0,72.0,49.0,65.0,67.0,73.0,71.0,56.0,58.0,74.0,62.0,79.0,65.0,44.0,75.0,80.0,73.0,60.0,83.0,62.0,60.0,65.0,57.0,72.0,99.0,62.0,79.0,75.0,54.0,66.0,69.0,83.0,62.0,58.0,65.0,66.0,61.0,55.0,66.0,83.0,67.76
2021-05-27,59.0,,71.0,,,64.0,63.0,,69.0,,,,,79.0,,82.0,,,,,,,,,,61.0,,,,51.0,,,66.0,,,,,,79.0,73.0,,,,,68.0,,,,,,70.0,,78.0,73.0,,,,,,61.0,,,,,,,,,,62.0,,,,,,,,68.27777777777777
2021-05-28,72.0,79.0,72.0,68.0,81.0,72.0,89.0,74.0,82.0,77.0,85.0,84.0,77.0,82.0,86.0,82.0,77.0,88.0,97.0,76.0,82.0,68.0,79.0,,82.0,84.0,81.0,67.0,,61.0,66.0,75.0,73.0,85.0,84.0,81.0,85.0,82.0,82.0,72.0,79.0,71.0,78.0,82.0,62.0,72.0,82.0,75.0,79.0,79.0,76.0,80.0,84.0,83.0,76.0,79.0,75.0,66.0,71.0,70.0,81.0,100.0,78.0,78.0,77.0,68.0,76.0,77.0,81.0,70.0,72.0,82.0,75.0,81.0,73.0,86.0,82.0,77.93333333333334
2021-05-29,89.0,,76.0,,,92.0,79.0,,86.0,,,,,75.0,,88.0,,,,,,,,,,85.0,,,,80.0,,,88.0,,,,,,86.0,86.0,,,,,88.0,,,,,,85.0,,81.0,72.0,,,,,,76.0,,,,,,,,,,70.0,,,,,,,,82.33333333333333
2021-05-30,68.0,63.0,65.0,89.0,67.0,87.0,91.0,78.0,89.0,66.0,77.0,76.0,66.0,71.0,79.0,85.0,81.0,74.0,98.0,79.0,65.0,78.0,74.0,,74.0,90.0,76.0,69.0,,71.0,74.0,93.0,82.0,79.0,72.0,78.0,94.0,74.0,67.0,91.0,74.0,87.0,64.0,63.0,88.0,84.0,67.0,77.0,60.0,69.0,84.0,66.0,86.0,81.0,86.0,69.0,89.0,83.0,73.0,68.0,65.0,100.0,76.0,63.0,58.0,88.0,77.0,66.0,77.0,69.0,66.0,74.0,86.0,69.0,88.0,92.0,68.0,76.66666666666667
2021-05-31,56.0,,58.0,,,62.0,76.0,,73.0,,,,,62.0,,73.0,,,,,,,,,,85.0,,,,60.0,,,83.0,,,,,,69.0,76.0,,,,,78.0,,,,,,87.0,,73.0,64.0,,,,,,56.0,,,,,,,,,,61.0,,,,,,,,69.55555555555556
2021-06-01,53.0,64.0,73.0,60.0,83.0,63.0,64.0,57.0,71.0,63.0,79.0,81.0,66.0,86.0,76.0,69.0,71.0,75.0,94.0,66.0,57.0,64.0,67.0,,83.0,76.0,76.0,61.0,,59.0,60.0,64.0,69.0,81.0,75.0,70.0,73.0,64.0,60.0,63.0,75.0,57.0,62.0,61.0,61.0,66.0,62.0,66.0,77.0,66.0,63.0,64.0,78.0,69.0,65.0,79.0,65.0,51.0,66.0,59.0,64.0,75.0,67.0,79.0,72.0,63.0,59.0,75.0,80.0,71.0,58.0,72.0,58.0,64.0,68.0,63.0,51.0,67.82666666666667
2021-06-02,56.0,,53.0,,,59.0,62.0,,56.0,,,,,76.0,,64.0,,,,,,,,,,76.0,,,,57.0,,,63.0,,,,,,55.0,64.0,,,,,57.0,,,,,,49.0,,75.0,64.0,,,,,,56.0,,,,,,,,,,54.0,,,,,,,,60.888888888888886
2021-06-03,50.0,60.0,53.0,50.0,56.0,55.0,62.0,47.0,48.0,54.0,54.0,69.0,51.0,64.0,74.0,67.0,65.0,48.0,79.0,59.0,59.0,57.0,65.0,,65.0,75.0,45.0,57.0,,59.0,56.0,59.0,54.0,70.0,60.0,65.0,63.0,49.0,61.0,54.0,61.0,54.0,54.0,53.0,54.0,64.0,53.0,53.0,54.0,58.0,48.0,47.0,72.0,62.0,56.0,51.0,62.0,51.0,60.0,53.0,42.0,69.0,61.0,62.0,52.0,59.0,59.0,57.0,66.0,51.0,47.0,51.0,55.0,50.0,61.0,63.0,44.0,57.42666666666667
2021-06-04,60.0,,61.0,,,58.0,72.0,,61.0,,,,,66.0,,66.0,,,,,,,,,,73.0,,,,51.0,,,56.0,,,,,,71.0,49.0,,,,,61.0,,,,,,54.0,,76.0,63.0,,,,,,50.0,,,,,,,,,,49.0,,,,,,,,60.94444444444444
2021-06-05,52.0,63.0,69.0,69.0,58.0,75.0,83.0,68.0,75.0,58.0,62.0,76.0,57.0,81.0,72.0,89.0,68.0,62.0,83.0,76.0,68.0,75.0,69.0,,81.0,88.0,60.0,76.0,,80.0,74.0,75.0,78.0,74.0,61.0,67.0,80.0,61.0,69.0,81.0,62.0,68.0,67.0,65.0,78.0,82.0,60.0,66.0,55.0,63.0,74.0,53.0,87.0,73.0,68.0,60.0,83.0,58.0,73.0,70.0,58.0,81.0,67.0,77.0,63.0,81.0,70.0,52.0,77.0,72.0,67.0,63.0,74.0,60.0,77.0,74.0,51.0,69.89333333333333
2021-06-06,55.0,,53.0,,,65.0,79.0,,60.0,,,,,71.0,,75.0,,,,,,,,,,77.0,,,,71.0,,,72.0,,,,,,66.0,66.0,,,,,69.0,,,,,,54.0,,76.0,68.0,,,,,,54.0,,,,,,,,,,68.0,,,,,,,,66.61111111111111
2021-06-07,53.0,56.0,50.0,56.0,53.0,56.0,62.0,47.0,60.0,58.0,71.0,79.0,53.0,76.0,74.0,74.0,69.0,51.0,75.0,58.0,65.0,60.0,64.0,,81.0,71.0,70.0,59.0,,56.0,56.0,64.0,69.0,81.0,68.0,67.0,66.0,56.0,66.0,57.0,57.0,60.0,59.0,57.0,56.0,63.0,61.0,60.0,51.0,59.0,56.0,48.0,73.0,58.0,64.0,63.0,61.0,53.0,62.0,48.0,53.0,67.0,60.0,81.0,65.0,61.0,58.0,55.0,78.0,51.0,46.0,54.0,53.0,59.0,61.0,65.0,42.0,61.13333333333333
2021-06-08,54.0,,54.0,,,60.0,65.0,,64.0,,,,,73.0,,71.0,,,,,,,,,,66.0,,,,54.0,,,62.0,,,,,,68.0,52.0,,,,,53.0,,,,,,44.0,,76.0,66.0,,,,8.0,,58.0,,,,,,,,,,66.0,,,,,,,,58.63157894736842
2021-06-09,67.0,60.0,65.0,58.0,61.0,60.0,66.0,55.0,65.0,64.0,73.0,76.0,56.0,74.0,71.0,70.0,65.0,60.0,87.0,68.0,72.0,60.0,63.0,,77.0,70.0,70.0,57.0,,63.0,60.0,67.0,67.0,82.0,74.0,60.0,68.0,56.0,73.0,60.0,65.0,60.0,67.0,63.0,58.0,66.0,68.0,58.0,58.0,64.0,56.0,53.0,64.0,65.0,67.0,70.0,64.0,,70.0,56.0,56.0,81.0,65.0,74.0,70.0,66.0,66.0,58.0,78.0,55.0,54.0,62.0,61.0,51.0,64.0,66.0,50.0,64.71621621621621
2021-06-10,76.0,,73.0,,,60.0,68.0,,68.0,,,,,81.0,,79.0,,,,,,,,,,80.0,,,,57.0,,,59.0,,,,,,74.0,56.0,,,,,60.0,,,,,,59.0,,74.0,67.0,,,,,,57.0,,,,,,,,,,58.0,,,,,,,,67.0
2021-06-11,85.0,64.0,65.0,67.0,65.0,61.0,77.0,76.0,80.0,76.0,73.0,77.0,55.0,77.0,73.0,74.0,74.0,66.0,86.0,79.0,74.0,70.0,75.0,,81.0,72.0,73.0,69.0,,70.0,75.0,65.0,68.0,82.0,71.0,67.0,69.0,69.0,69.0,62.0,66.0,73.0,70.0,65.0,66.0,66.0,70.0,68.0,64.0,64.0,58.0,59.0,75.0,75.0,74.0,72.0,66.0,64.0,70.0,59.0,55.0,79.0,72.0,72.0,70.0,65.0,77.0,63.0,78.0,65.0,63.0,65.0,76.0,63.0,66.0,78.0,50.0,69.76
2021-06-12,78.0,,76.0,,,71.0,74.0,,77.0,,,,,79.0,,77.0,,,,,,,,,,68.0,,,,72.0,,,80.0,,,,,,86.0,65.0,,,,,68.0,,,,,,69.0,,84.0,83.0,,,,,,75.0,,,,,,,,,,71.0,,,,,,,,75.16666666666667
2021-06-13,90.0,82.0,84.0,75.0,64.0,66.0,81.0,74.0,100.0,78.0,77.0,66.0,63.0,68.0,71.0,85.0,71.0,75.0,100.0,72.0,77.0,71.0,67.0,,73.0,79.0,69.0,79.0,,62.0,70.0,72.0,74.0,78.0,73.0,71.0,76.0,73.0,72.0,73.0,70.0,88.0,80.0,78.0,69.0,66.0,77.0,73.0,67.0,68.0,71.0,68.0,87.0,75.0,75.0,68.0,78.0,75.0,82.0,66.0,66.0,99.0,71.0,63.0,64.0,70.0,89.0,63.0,75.0,79.0,79.0,72.0,89.0,69.0,75.0,89.0,67.0,74.81333333333333
2021-06-14,70.0,,56.0,,,65.0,76.0,,69.0,,,,,77.0,,68.0,,,,,,,,,,73.0,,,,58.0,,,70.0,,,,,,68.0,66.0,,,,,61.0,,,,,,75.0,,67.0,63.0,,,,,,61.0,,,,,,,,,,60.0,,,,,,,,66.83333333333333
2021-06-15,58.0,65.0,66.0,59.0,69.0,66.0,70.0,55.0,68.0,72.0,72.0,74.0,71.0,80.0,69.0,72.0,66.0,60.0,78.0,63.0,70.0,61.0,70.0,,74.0,72.0,73.0,63.0,,58.0,61.0,62.0,62.0,77.0,72.0,67.0,74.0,66.0,68.0,58.0,67.0,60.0,65.0,73.0,64.0,65.0,70.0,62.0,67.0,69.0,52.0,61.0,72.0,65.0,67.0,72.0,61.0,57.0,67.0,58.0,65.0,71.0,63.0,69.0,71.0,63.0,68.0,60.0,72.0,56.0,59.0,58.0,66.0,58.0,65.0,72.0,60.0,66.01333333333334
2021-06-16,59.0,,64.0,,,56.0,68.0,,65.0,,,,,69.0,,81.0,,,,,,,,,,67.0,,,,55.0,,,61.0,,,,,,69.0,57.0,,,,,59.0,,,,,,49.0,,76.0,64.0,,,,,,65.0,,,,,,,,,,67.0,,,,,,,,63.94444444444444
2021-06-17,53.0,63.0,50.0,55.0,60.0,65.0,54.0,55.0,58.0,56.0,54.0,64.0,52.0,71.0,76.0,63.0,63.0,56.0,74.0,60.0,58.0,62.0,66.0,,54.0,66.0,52.0,60.0,,59.0,60.0,61.0,65.0,58.0,56.0,66.0,64.0,54.0,55.0,56.0,58.0,53.0,61.0,52.0,58.0,62.0,54.0,61.0,53.0,58.0,49.0,51.0,76.0,56.0,61.0,51.0,65.0,55.0,64.0,59.0,44.0,63.0,60.0,55.0,54.0,60.0,64.0,55.0,62.0,46.0,49.0,59.0,59.0,56.0,64.0,66.0,50.0,58.626666666666665
2021-06-18,54.0,,57.0,,,55.0,59.0,,58.0,,,,,66.0,,74.0,,,,,,,,,,64.0,,,,57.0,,,59.0,,,,,,48.0,55.0,,,,,55.0,,,,,,50.0,,76.0,57.0,,,,,,57.0,,,,,,,,,,49.0,,,,,,,,58.333333333333336
2021-06-19,52.0,66.0,55.0,56.0,53.0,65.0,74.0,52.0,66.0,56.0,53.0,63.0,47.0,62.0,68.0,76.0,61.0,49.0,73.0,61.0,56.0,59.0,64.0,,48.0,65.0,44.0,68.0,,57.0,59.0,65.0,65.0,56.0,48.0,61.0,70.0,52.0,50.0,57.0,57.0,67.0,62.0,57.0,57.0,63.0,50.0,58.0,50.0,59.0,48.0,42.0,77.0,60.0,59.0,47.0,70.0,58.0,65.0,58.0,41.0,64.0,57.0,58.0,54.0,60.0,61.0,48.0,49.0,54.0,57.0,52.0,64.0,55.0,62.0,76.0,45.0,58.306666666666665
2021-06-20,65.0,,59.0,,,69.0,70.0,,55.0,,,,,68.0,,77.0,,,,,,,,,,76.0,,,,60.0,,,67.0,,,,,,52.0,60.0,,,,,59.0,,,,,,56.0,,80.0,60.0,,,,,,58.0,,,,,,,,,,53.0,,,,,,,,63.55555555555556
2021-06-21,55.0,61.0,54.0,64.0,52.0,56.0,77.0,54.0,59.0,51.0,55.0,63.0,67.0,80.0,68.0,75.0,75.0,58.0,85.0,62.0,55.0,60.0,80.0,,81.0,69.0,63.0,66.0,,59.0,62.0,65.0,71.0,57.0,49.0,75.0,71.0,66.0,50.0,60.0,57.0,67.0,60.0,57.0,59.0,62.0,50.0,62.0,48.0,58.0,63.0,51.0,75.0,57.0,66.0,81.0,71.0,63.0,63.0,60.0,58.0,83.0,58.0,85.0,72.0,63.0,61.0,49.0,57.0,54.0,58.0,58.0,58.0,67.0,71.0,73.0,68.0,63.373333333333335
2021-06-22,61.0,,61.0,,,54.0,72.0,,65.0,,,,,92.0,,74.0,,,,,,,,,,64.0,,,,74.0,,,73.0,,,,,,67.0,62.0,,,,,71.0,,,,,,65.0,,72.0,65.0,,,,,,71.0,,,,,,,,,,68.0,,,,,,,,68.38888888888889
2021-06-23,60.0,76.0,80.0,91.0,64.0,74.0,73.0,84.0,85.0,76.0,83.0,78.0,71.0,77.0,80.0,86.0,86.0,90.0,90.0,82.0,85.0,77.0,80.0,,75.0,75.0,75.0,79.0,,87.0,84.0,80.0,79.0,78.0,72.0,82.0,79.0,79.0,80.0,86.0,89.0,76.0,86.0,85.0,84.0,77.0,85.0,82.0,60.0,87.0,87.0,69.0,85.0,83.0,83.0,73.0,77.0,72.0,83.0,88.0,71.0,98.0,83.0,71.0,69.0,75.0,75.0,77.0,72.0,76.0,80.0,89.0,71.0,78.0,87.0,80.0,77.0,79.44
2021-06-24,69.0,,88.0,,,64.0,70.0,,84.0,,,,,91.0,,89.0,,,,,,,,,,75.0,,,,79.0,,,73.0,,,,,,83.0,78.0,,,,,71.0,,,,,,53.0,,82.0,89.0,,,,,,80.0,,,,,,,,,,77.0,,,,,,,,77.5
2021-06-25,83.0,83.0,86.0,90.0,78.0,81.0,90.0,89.0,88.0,87.0,83.0,74.0,74.0,91.0,73.0,91.0,88.0,82.0,93.0,86.0,86.0,83.0,87.0,,78.0,87.0,80.0,84.0,,87.0,84.0,82.0,84.0,79.0,74.0,85.0,82.0,83.0,86.0,83.0,87.0,87.0,85.0,83.0,82.0,84.0,83.0,83.0,78.0,81.0,83.0,82.0,91.0,83.0,86.0,85.0,87.0,83.0,81.0,84.0,73.0,99.0,89.0,81.0,75.0,83.0,78.0,74.0,75.0,86.0,84.0,83.0,85.0,84.0,88.0,93.0,81.0,83.64
2021-06-26,87.0,,75.0,,,88.0,89.0,,61.0,,,,,79.0,,87.0,,,,,,,,,,90.0,,,,80.0,,,85.0,,,,,,65.0,77.0,,,,,80.0,,,,,,80.0,,88.0,71.0,,,,,,71.0,,,,,,,,,,71.0,,,,,,,,79.11111111111111
2021-06-27,66.0,67.0,69.0,70.0,68.0,73.0,81.0,67.0,74.0,78.0,80.0,77.0,60.0,72.0,77.0,80.0,71.0,65.0,88.0,73.0,76.0,73.0,75.0,,80.0,83.0,76.0,64.0,,79.0,78.0,72.0,73.0,85.0,79.0,70.0,77.0,65.0,72.0,70.0,66.0,71.0,71.0,66.0,72.0,72.0,70.0,68.0,62.0,62.0,65.0,55.0,75.0,70.0,77.0,79.0,73.0,67.0,72.0,58.0,53.0,80.0,73.0,77.0,74.0,72.0,72.0,64.0,78.0,59.0,59.0,65.0,70.0,64.0,72.0,80.0,51.0,71.16
2021-06-28,69.0,,71.0,,,73.0,71.0,,76.0,,,,,74.0,,78.0,,,,,,,,,,68.0,,,,66.0,,,72.0,,,,,,79.0,66.0,,,,,65.0,,,,,,58.0,,74.0,64.0,,,,,,56.0,,,,,,,,,,61.0,,,,,,,,68.94444444444444
2021-06-29,61.0,70.0,66.0,65.0,54.0,58.0,68.0,54.0,61.0,68.0,55.0,68.0,50.0,67.0,75.0,76.0,71.0,51.0,81.0,66.0,68.0,59.0,79.0,,63.0,76.0,59.0,61.0,,70.0,70.0,69.0,84.0,70.0,61.0,69.0,75.0,61.0,62.0,66.0,57.0,64.0,66.0,55.0,70.0,74.0,58.0,61.0,50.0,56.0,77.0,50.0,78.0,59.0,66.0,62.0,67.0,57.0,64.0,54.0,56.0,82.0,63.0,73.0,58.0,63.0,67.0,58.0,64.0,53.0,55.0,54.0,66.0,59.0,72.0,65.0,47.0,64.09333333333333
2021-06-30,53.0,,67.0,,,68.0,81.0,,80.0,,,,,86.0,,82.0,,,,,,,,,,79.0,,,,66.0,,,87.0,,,,,,58.0,77.0,,,,,66.0,,,,,,73.0,,83.0,63.0,,,,,,76.0,,,,,,,,,,69.0,,,,,,,,73.0
2021-07-01,73.0,82.0,82.0,72.0,83.0,82.0,85.0,80.0,83.0,79.0,71.0,72.0,94.0,91.0,76.0,86.0,73.0,76.0,98.0,76.0,71.0,79.0,74.0,,92.0,81.0,93.0,71.0,,72.0,80.0,86.0,83.0,79.0,75.0,68.0,86.0,76.0,67.0,84.0,75.0,87.0,73.0,66.0,85.0,89.0,61.0,72.0,85.0,63.0,85.0,80.0,88.0,65.0,76.0,98.0,83.0,83.0,81.0,69.0,91.0,100.0,82.0,92.0,95.0,80.0,90.0,68.0,81.0,64.0,64.0,75.0,85.0,69.0,84.0,92.0,81.0,79.84
2021-07-02,90.0,,95.0,,,73.0,78.0,,78.0,,,,,86.0,,90.0,,,,,,,,,,78.0,,,,73.0,,,83.0,,,,,,93.0,84.0,,,,,87.0,,,,,,82.0,,80.0,88.0,,,,,,80.0,,,,,,,,,,84.0,,,,,,,,83.44444444444444
2021-07-03,65.0,76.0,74.0,76.0,91.0,89.0,89.0,72.0,76.0,71.0,93.0,86.0,72.0,88.0,89.0,96.0,72.0,68.0,100.0,68.0,86.0,83.0,76.0,,90.0,89.0,95.0,89.0,,80.0,81.0,90.0,88.0,92.0,89.0,71.0,90.0,74.0,83.0,91.0,82.0,94.0,79.0,94.0,79.0,84.0,86.0,70.0,87.0,88.0,79.0,65.0,96.0,90.0,71.0,90.0,91.0,89.0,83.0,88.0,66.0,99.0,86.0,80.0,74.0,88.0,92.0,91.0,86.0,90.0,92.0,71.0,93.0,69.0,79.0,95.0,72.0,83.41333333333333
2021-07-04,76.0,,88.0,,,85.0,89.0,,73.0,,,,,74.0,,93.0,,,,,,,,,,87.0,,,,70.0,,,73.0,,,,,,81.0,71.0,,,,,69.0,,,,,,66.0,,92.0,86.0,,,,,,87.0,,,,,,,,,,85.0,,,,,,,,80.27777777777777
2021-07-05,87.0,90.0,86.0,65.0,79.0,71.0,83.0,64.0,66.0,90.0,87.0,85.0,71.0,83.0,87.0,93.0,83.0,70.0,88.0,62.0,83.0,71.0,77.0,,90.0,79.0,86.0,79.0,,57.0,64.0,70.0,79.0,90.0,91.0,75.0,75.0,72.0,84.0,64.0,70.0,83.0,89.0,82.0,62.0,69.0,78.0,66.0,73.0,72.0,65.0,69.0,85.0,89.0,72.0,83.0,75.0,76.0,81.0,77.0,68.0,87.0,73.0,88.0,79.0,66.0,85.0,73.0,89.0,81.0,81.0,68.0,84.0,70.0,68.0,84.0,68.0,77.38666666666667
2021-07-06,77.0,,75.0,,,65.0,69.0,,64.0,,,,,93.0,,89.0,,,,,,,,,,76.0,,,,60.0,,,69.0,,,,,,73.0,65.0,,,,,61.0,,,,,,67.0,,81.0,70.0,,,,,,66.0,,,,,,,,,,61.0,,,,,,,,71.16666666666667
2021-07-07,71.0,75.0,71.0,57.0,76.0,65.0,65.0,56.0,60.0,72.0,74.0,78.0,79.0,85.0,80.0,73.0,89.0,66.0,76.0,60.0,68.0,63.0,80.0,,82.0,67.0,84.0,68.0,,62.0,61.0,63.0,67.0,83.0,76.0,83.0,66.0,76.0,60.0,58.0,65.0,68.0,70.0,63.0,58.0,64.0,64.0,69.0,79.0,66.0,69.0,75.0,83.0,62.0,69.0,86.0,72.0,61.0,65.0,63.0,81.0,94.0,65.0,81.0,85.0,56.0,72.0,66.0,81.0,60.0,62.0,62.0,71.0,71.0,66.0,75.0,80.0,70.58666666666667
2021-07-08,74.0,,69.0,,,69.0,68.0,,79.0,,,,,90.0,,74.0,,,,,,,,,,69.0,,,,67.0,,,63.0,,,,,,90.0,73.0,,,,,66.0,,,,,,68.0,,83.0,84.0,,,,,,87.0,,,,,,,,,,85.0,,,,,,,,75.44444444444444
2021-07-09,69.0,66.0,63.0,81.0,91.0,60.0,68.0,81.0,75.0,64.0,87.0,87.0,88.0,93.0,90.0,76.0,79.0,96.0,80.0,75.0,79.0,76.0,85.0,,93.0,57.0,91.0,73.0,,79.0,76.0,64.0,78.0,92.0,86.0,87.0,64.0,88.0,83.0,63.0,91.0,71.0,79.0,91.0,64.0,62.0,85.0,81.0,90.0,93.0,54.0,88.0,83.0,76.0,80.0,89.0,69.0,71.0,69.0,86.0,86.0,93.0,87.0,92.0,87.0,60.0,64.0,96.0,89.0,82.0,77.0,88.0,63.0,85.0,53.0,75.0,90.0,78.96
2021-07-10,71.0,,74.0,,,79.0,78.0,,72.0,,,,,87.0,,85.0,,,,,,,,,,86.0,,,,66.0,,,86.0,,,,,,78.0,83.0,,,,,71.0,,,,,,72.0,,83.0,83.0,,,,,,78.0,,,,,,,,,,77.0,,,,,,,,78.27777777777777
2021-07-11,70.0,74.0,74.0,77.0,70.0,77.0,72.0,73.0,78.0,77.0,76.0,77.0,61.0,73.0,78.0,85.0,78.0,69.0,86.0,77.0,74.0,77.0,85.0,,85.0,86.0,72.0,75.0,,69.0,82.0,73.0,89.0,81.0,74.0,74.0,73.0,66.0,73.0,80.0,73.0,80.0,75.0,72.0,87.0,85.0,73.0,77.0,66.0,71.0,90.0,66.0,84.0,83.0,75.0,70.0,75.0,79.0,77.0,70.0,60.0,85.0,76.0,80.0,69.0,74.0,78.0,71.0,79.0,73.0,74.0,70.0,72.0,72.0,84.0,76.0,58.0,75.58666666666667
2021-07-12,56.0,,62.0,,,79.0,65.0,,84.0,,,,,90.0,,77.0,,,,,,,,,,78.0,,,,95.0,,,86.0,,,,,,73.0,89.0,,,,,90.0,,,,,,84.0,,81.0,75.0,,,,,,78.0,,,,,,,,,,80.0,,,,,,,,79.0
2021-07-13,64.0,78.0,66.0,69.0,72.0,72.0,76.0,71.0,71.0,73.0,73.0,84.0,66.0,83.0,87.0,90.0,78.0,70.0,82.0,74.0,79.0,75.0,78.0,,86.0,74.0,75.0,82.0,,75.0,78.0,68.0,80.0,85.0,73.0,74.0,66.0,68.0,76.0,73.0,74.0,71.0,79.0,73.0,75.0,73.0,71.0,71.0,70.0,72.0,71.0,66.0,82.0,83.0,74.0,67.0,69.0,70.0,78.0,79.0,65.0,89.0,76.0,82.0,71.0,69.0,65.0,70.0,82.0,88.0,79.0,71.0,60.0,68.0,74.0,71.0,66.0,74.37333333333333
2021-07-14,73.0,,79.0,,,63.0,63.0,,71.0,,,,,83.0,,81.0,,,,,,,,,,57.0,,,,72.0,,,75.0,,,,,,76.0,62.0,,,,,62.0,,,,,,55.0,,83.0,78.0,,,,,,74.0,,,,,,,,,,74.0,,,,,,,,71.16666666666667
2021-07-15,68.0,82.0,73.0,83.0,78.0,73.0,72.0,83.0,85.0,75.0,73.0,75.0,68.0,86.0,83.0,82.0,80.0,87.0,82.0,82.0,76.0,82.0,77.0,,88.0,86.0,75.0,71.0,,90.0,88.0,79.0,94.0,84.0,74.0,81.0,81.0,78.0,72.0,90.0,89.0,75.0,78.0,82.0,85.0,82.0,79.0,85.0,77.0,82.0,79.0,78.0,74.0,79.0,80.0,76.0,83.0,78.0,72.0,89.0,70.0,92.0,88.0,83.0,77.0,79.0,68.0,81.0,84.0,77.0,74.0,84.0,64.0,75.0,81.0,83.0,78.0,79.68
2021-07-16,73.0,,72.0,,,75.0,65.0,,82.0,,,,,98.0,,89.0,,,,,,,,,,74.0,,,,82.0,,,83.0,,,,,,89.0,82.0,,,,,81.0,,,,,,81.0,,84.0,81.0,,,,,,84.0,,,,,,,,,,81.0,,,,,,,,80.88888888888889
2021-07-17,74.0,82.0,78.0,85.0,83.0,79.0,76.0,70.0,72.0,82.0,89.0,83.0,80.0,87.0,85.0,87.0,95.0,80.0,97.0,80.0,71.0,79.0,83.0,,88.0,75.0,88.0,78.0,,80.0,81.0,72.0,85.0,87.0,,87.0,75.0,84.0,82.0,85.0,77.0,78.0,75.0,80.0,84.0,80.0,83.0,73.0,78.0,80.0,82.0,83.0,82.0,78.0,79.0,84.0,76.0,77.0,76.0,76.0,82.0,100.0,79.0,84.0,81.0,79.0,78.0,84.0,85.0,76.0,77.0,73.0,78.0,75.0,81.0,73.0,87.0,80.77027027027027
2021-07-18,77.0,,78.0,,,83.0,87.0,,77.0,,,,,93.0,,86.0,,,,,,,,,,89.0,,,,85.0,,,87.0,,,,,,78.0,86.0,,,,,92.0,,,,,,90.0,,77.0,72.0,,,,,,77.0,,,,,,,,,,74.0,,,,,,,,82.66666666666667
