DATE,BIALYSTOK_CC,BIEBRZA-PIENCZYKOWEK_CC,BIELSKO-BIALA_CC,BORUSOWA_CC,CHOJNICE_CC,CHORZELOW_CC,CIESZANOW_CC,CZOSTOCHOWA_CC,DRONIOWICE_CC,DYNOW_CC,ELBLAG_CC,ELBLAG-MILEJEWO_CC,GDANSK-REBIECHOWO_CC,GDANSK-SWIBNO_CC,GORZOW WLKP_CC,GORZYN_CC,HEL_CC,JABLONKA_CC,JARCZEW_CC,JELENIA GORA_CC,KALISZ_CC,KASPROWY WIERCH_CC,KATOWICE_CC,KATOWICE-MUCHOWIEC_CC,KETRZYN_CC,KIELCE_CC,KLODZKO_CC,KOLO_CC,KOLOBRZEG-DZWIRZYNO_CC,KOLUDA WIELKA_CC,KOMANCZA_CC,KOSZALIN_CC,KOZIENCE_CC,KOZIENICE_CC,KRAKOW_CC,KRAKOW OBS. ASTRONOMICZNE_CC,KRAKOW-BALICE_CC,KROSCIENKO_CC,KROSNO_CC,KRYNICA_CC,LACKO_CC,LAZY_CC,LEBA_CC,LEBORK_CC,LEGNICA_CC,LESKO_CC,LESZNO_CC,LIDZBARK WARMINSKI_CC,LIMANOWA_CC,LODZ_CC,LUBLIN RADAWIEC_CC,LUBLIN-RADAWIEC_CC,MIKOLAJKI_CC,MLAWA_CC,MSZANA DOLNA_CC,NOWY SACZ_CC,OLECKO_CC,OLSZTYN_CC,OPOLE_CC,PILA_CC,PIWNICZNA_CC,PLOCK_CC,PORONIN_CC,POZNAN_CC,PSZCZYNA_CC,PULAWY_CC,PULTUSK_CC,RACIBORZ_CC,RESKO-SMOLSKO_CC,ROZANYSTOK_CC,RZESZOW JASIONKA_CC,SANDOMIERZ_CC,SIEDLCE_CC,SKIERNIEWICE_CC,SLUBICE_CC,SNIEZKA_CC,SOLINA-JAWOR_CC,STASZOW_CC,SULEJOW_CC,SWINOUJSCIE_CC,SZCZECIN_CC,SZEPIETOWO_CC,TARNOW_CC,TERESPOL_CC,TORUN_CC,USTKA_CC,WARSZAWA-BIELANY_CC,WARSZAWA-FILTRY_CC,WARSZAWA-OKECIE_CC,WIELICHOWO_CC,WIELUN_CC,WLODAWA_CC,WROCLAW_CC,ZAKOPANE_CC,ZAMOSC_CC,ZIELONA GORA_CC,mean_CC
2017-12-24,7.0,7.0,7.0,7.0,7.0,8.0,7.0,0.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,8.0,,8.0,0.0,7.0,6.0,0.0,0.0,,8.0,8.0,7.0,,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,,7.0,7.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,6.0,0.0,8.0,7.0,8.0,7.0,8.0,6.0,,6.0,8.0,0.0,7.0,8.0,0.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,0.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,7.0,6.133333333333334
2017-12-25,7.0,8.0,4.0,5.0,8.0,6.0,7.0,0.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,5.0,7.0,5.0,,5.0,0.0,6.0,6.0,0.0,0.0,,7.0,8.0,7.0,,,5.0,4.0,2.0,7.0,6.0,5.0,5.0,7.0,0.0,0.0,5.0,0.0,8.0,4.0,8.0,,8.0,8.0,7.0,4.0,0.0,8.0,8.0,5.0,0.0,4.0,0.0,3.0,7.0,7.0,7.0,8.0,4.0,,7.0,5.0,0.0,7.0,8.0,0.0,4.0,5.0,5.0,7.0,7.0,7.0,8.0,0.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,0.0,7.0,6.0,5.0,0.0,7.0,5.233333333333333
2017-12-26,5.0,3.0,1.0,0.0,6.0,2.0,5.0,0.0,5.0,2.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,2.0,3.0,5.0,4.0,3.0,,2.0,0.0,2.0,4.0,0.0,0.0,,7.0,6.0,5.0,,,1.0,3.0,0.0,4.0,2.0,1.0,1.0,7.0,0.0,0.0,3.0,0.0,4.0,2.0,4.0,,2.0,5.0,5.0,1.0,0.0,5.0,6.0,3.0,0.0,2.0,0.0,1.0,4.0,2.0,1.0,5.0,2.0,,4.0,1.0,0.0,4.0,4.0,0.0,5.0,4.0,1.0,4.0,4.0,4.0,5.0,0.0,4.0,5.0,7.0,1.0,3.0,5.0,4.0,0.0,2.0,4.0,1.0,0.0,6.0,2.977777777777778
2017-12-27,3.0,1.0,3.0,2.0,3.0,4.0,5.0,0.0,7.0,3.0,6.0,3.0,5.0,3.0,5.0,3.0,3.0,6.0,5.0,5.0,5.0,7.0,,4.0,0.0,3.0,6.0,0.0,0.0,,6.0,4.0,3.0,,,2.0,3.0,5.0,6.0,5.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,3.0,4.0,,1.0,5.0,5.0,1.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,4.0,5.0,2.0,8.0,4.0,,3.0,4.0,0.0,3.0,3.0,0.0,7.0,6.0,2.0,6.0,3.0,4.0,4.0,0.0,3.0,4.0,3.0,3.0,7.0,4.0,1.0,0.0,3.0,5.0,5.0,0.0,6.0,3.3444444444444446
2017-12-28,6.0,4.0,7.0,5.0,7.0,7.0,7.0,0.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,,7.0,0.0,7.0,8.0,0.0,0.0,,7.0,8.0,6.0,,,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,0.0,0.0,7.0,0.0,8.0,7.0,7.0,,7.0,7.0,7.0,8.0,0.0,7.0,7.0,7.0,0.0,6.0,0.0,7.0,7.0,7.0,7.0,8.0,7.0,,5.0,6.0,0.0,6.0,7.0,0.0,8.0,8.0,7.0,7.0,5.0,6.0,5.0,0.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,0.0,6.0,7.0,7.0,0.0,7.0,5.7
2017-12-29,8.0,8.0,7.0,8.0,7.0,7.0,8.0,0.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,5.0,7.0,8.0,8.0,5.0,6.0,8.0,,7.0,0.0,7.0,6.0,0.0,0.0,,8.0,7.0,7.0,,,8.0,7.0,8.0,8.0,7.0,8.0,8.0,6.0,0.0,0.0,8.0,0.0,8.0,7.0,7.0,,7.0,7.0,7.0,8.0,0.0,8.0,8.0,6.0,0.0,8.0,0.0,8.0,6.0,7.0,7.0,8.0,6.0,,8.0,7.0,0.0,7.0,7.0,0.0,7.0,8.0,8.0,7.0,5.0,5.0,8.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.0,7.0,6.0,7.0,0.0,5.0,5.933333333333334
2017-12-30,7.0,7.0,2.0,2.0,3.0,2.0,4.0,0.0,6.0,2.0,6.0,5.0,3.0,3.0,5.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,,3.0,0.0,4.0,5.0,0.0,0.0,,6.0,5.0,3.0,,,2.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,2.0,,4.0,5.0,3.0,3.0,0.0,5.0,3.0,2.0,0.0,3.0,0.0,1.0,4.0,4.0,2.0,8.0,3.0,,6.0,4.0,0.0,2.0,2.0,0.0,7.0,6.0,3.0,2.0,5.0,5.0,5.0,0.0,5.0,3.0,3.0,0.0,1.0,3.0,5.0,0.0,3.0,3.0,2.0,0.0,5.0,3.077777777777778
2017-12-31,7.0,7.0,7.0,7.0,7.0,6.0,7.0,0.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,4.0,7.0,7.0,8.0,6.0,7.0,7.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,8.0,7.0,,,7.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,0.0,0.0,7.0,0.0,8.0,8.0,7.0,,7.0,7.0,8.0,8.0,0.0,8.0,7.0,7.0,0.0,8.0,0.0,7.0,6.0,5.0,7.0,8.0,7.0,,8.0,7.0,0.0,7.0,7.0,0.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,7.0,5.9222222222222225
2018-01-01,7.0,8.0,5.0,4.0,6.0,5.0,6.0,0.0,7.0,6.0,7.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,8.0,5.0,6.0,6.0,,5.0,0.0,7.0,4.0,0.0,0.0,,8.0,5.0,7.0,,,6.0,4.0,6.0,7.0,7.0,5.0,8.0,5.0,0.0,0.0,6.0,0.0,7.0,6.0,5.0,,7.0,7.0,6.0,6.0,0.0,8.0,7.0,5.0,0.0,8.0,0.0,7.0,5.0,6.0,6.0,8.0,5.0,,4.0,6.0,0.0,7.0,8.0,5.0,7.0,8.0,6.0,5.0,4.0,5.0,8.0,0.0,7.0,6.0,6.0,7.0,7.0,6.0,3.0,5.0,7.0,6.0,6.0,0.0,4.0,5.144444444444445
2018-01-02,6.0,8.0,5.0,5.0,6.0,8.0,7.0,0.0,7.0,7.0,6.0,5.0,7.0,5.0,7.0,7.0,5.0,8.0,8.0,7.0,6.0,6.0,,5.0,0.0,6.0,7.0,0.0,0.0,,8.0,7.0,6.0,,,5.0,4.0,8.0,6.0,8.0,7.0,6.0,6.0,0.0,0.0,7.0,0.0,6.0,6.0,5.0,,7.0,5.0,5.0,8.0,0.0,8.0,5.0,6.0,0.0,7.0,0.0,6.0,7.0,5.0,8.0,8.0,5.0,,8.0,5.0,0.0,5.0,6.0,7.0,7.0,8.0,8.0,5.0,6.0,6.0,8.0,0.0,7.0,6.0,6.0,2.0,6.0,5.0,7.0,6.0,7.0,7.0,5.0,0.0,7.0,5.433333333333334
2018-01-03,7.0,6.0,6.0,6.0,7.0,7.0,7.0,0.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,,6.0,0.0,7.0,7.0,0.0,0.0,,8.0,7.0,7.0,,,5.0,6.0,5.0,7.0,5.0,4.0,5.0,7.0,0.0,0.0,7.0,0.0,7.0,5.0,6.0,,7.0,7.0,7.0,5.0,0.0,6.0,7.0,6.0,0.0,6.0,0.0,4.0,7.0,5.0,6.0,7.0,5.0,,7.0,6.0,0.0,7.0,6.0,5.0,8.0,7.0,7.0,6.0,7.0,6.0,6.0,0.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,0.0,6.0,5.477777777777778
2018-01-04,6.0,8.0,6.0,3.0,7.0,7.0,7.0,0.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,7.0,7.0,,6.0,0.0,6.0,6.0,0.0,0.0,,8.0,7.0,6.0,,,3.0,5.0,4.0,6.0,6.0,4.0,5.0,7.0,0.0,0.0,7.0,0.0,7.0,4.0,6.0,,6.0,7.0,7.0,3.0,0.0,8.0,7.0,6.0,0.0,6.0,0.0,4.0,7.0,3.0,6.0,8.0,4.0,,7.0,5.0,0.0,6.0,5.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,7.0,0.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,5.0,0.0,7.0,5.344444444444444
2018-01-05,7.0,7.0,7.0,5.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,7.0,7.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,7.0,7.0,,,6.0,7.0,4.0,7.0,7.0,6.0,6.0,7.0,0.0,0.0,6.0,0.0,8.0,5.0,6.0,,6.0,6.0,7.0,7.0,0.0,8.0,7.0,7.0,0.0,7.0,0.0,5.0,6.0,6.0,5.0,8.0,6.0,,6.0,6.0,0.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,0.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,7.0,5.0,6.0,7.0,0.0,7.0,5.633333333333334
2018-01-06,4.0,5.0,7.0,7.0,6.0,7.0,8.0,0.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,,7.0,0.0,7.0,6.0,0.0,0.0,,8.0,7.0,7.0,,,7.0,7.0,4.0,7.0,7.0,4.0,8.0,7.0,0.0,0.0,7.0,0.0,5.0,7.0,6.0,,7.0,5.0,6.0,8.0,0.0,7.0,5.0,6.0,0.0,8.0,0.0,4.0,6.0,6.0,4.0,8.0,7.0,,5.0,7.0,0.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,8.0,0.0,6.0,6.0,7.0,4.0,6.0,6.0,1.0,7.0,5.0,7.0,6.0,0.0,6.0,5.333333333333333
2018-01-07,5.0,5.0,7.0,8.0,4.0,8.0,8.0,0.0,8.0,8.0,4.0,4.0,6.0,3.0,5.0,5.0,3.0,8.0,8.0,7.0,7.0,6.0,,7.0,0.0,7.0,8.0,0.0,0.0,,8.0,4.0,7.0,,,7.0,7.0,7.0,7.0,8.0,7.0,8.0,3.0,0.0,0.0,7.0,0.0,3.0,7.0,6.0,,8.0,5.0,5.0,8.0,0.0,5.0,5.0,7.0,0.0,8.0,0.0,7.0,5.0,8.0,8.0,8.0,8.0,,5.0,7.0,0.0,6.0,7.0,5.0,7.0,8.0,8.0,7.0,2.0,4.0,8.0,0.0,6.0,5.0,3.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,0.0,7.0,5.4222222222222225
2018-01-08,1.0,2.0,7.0,6.0,4.0,7.0,6.0,0.0,7.0,8.0,2.0,3.0,7.0,4.0,0.0,1.0,5.0,8.0,1.0,6.0,1.0,7.0,,7.0,0.0,5.0,7.0,0.0,0.0,,8.0,3.0,1.0,,,8.0,7.0,8.0,7.0,7.0,8.0,8.0,5.0,0.0,0.0,8.0,0.0,4.0,7.0,1.0,,1.0,0.0,1.0,8.0,0.0,7.0,3.0,5.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,7.0,,3.0,6.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,3.488888888888889
2018-01-09,5.0,7.0,5.0,3.0,3.0,2.0,6.0,0.0,5.0,8.0,6.0,2.0,2.0,1.0,4.0,2.0,2.0,7.0,5.0,6.0,3.0,5.0,,5.0,0.0,4.0,7.0,0.0,0.0,,3.0,3.0,3.0,,,5.0,7.0,5.0,5.0,3.0,6.0,4.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,3.0,,3.0,3.0,4.0,4.0,0.0,8.0,1.0,5.0,0.0,7.0,0.0,4.0,3.0,4.0,5.0,8.0,6.0,,8.0,6.0,0.0,4.0,3.0,4.0,7.0,4.0,3.0,4.0,2.0,4.0,7.0,0.0,4.0,2.0,4.0,1.0,0.0,2.0,2.0,4.0,2.0,4.0,5.0,0.0,4.0,3.5555555555555554
2018-01-10,6.0,3.0,7.0,7.0,8.0,7.0,7.0,0.0,8.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,8.0,7.0,,,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,0.0,0.0,6.0,0.0,7.0,7.0,8.0,,6.0,6.0,8.0,5.0,0.0,6.0,7.0,7.0,0.0,6.0,0.0,7.0,7.0,8.0,6.0,8.0,8.0,,3.0,7.0,0.0,7.0,6.0,7.0,7.0,8.0,8.0,7.0,6.0,7.0,5.0,0.0,6.0,7.0,8.0,6.0,4.0,6.0,8.0,7.0,7.0,7.0,7.0,0.0,8.0,5.844444444444444
2018-01-11,8.0,8.0,8.0,8.0,7.0,7.0,8.0,0.0,8.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,6.0,,8.0,0.0,8.0,7.0,0.0,0.0,,8.0,8.0,8.0,,,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,0.0,0.0,7.0,0.0,8.0,8.0,8.0,,8.0,7.0,8.0,8.0,0.0,8.0,7.0,8.0,0.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,8.0,,7.0,8.0,0.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,0.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,0.0,8.0,6.5777777777777775
2018-01-12,8.0,7.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,5.0,,8.0,0.0,8.0,8.0,0.0,0.0,,8.0,6.0,8.0,,,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,8.0,0.0,8.0,8.0,8.0,7.0,8.0,8.0,,8.0,8.0,0.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.0,8.0,8.0,0.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,8.0,6.688888888888889
2018-01-13,6.0,2.0,7.0,6.0,7.0,6.0,6.0,0.0,8.0,8.0,5.0,6.0,7.0,6.0,6.0,7.0,5.0,8.0,7.0,7.0,7.0,2.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,6.0,6.0,,,6.0,6.0,8.0,5.0,8.0,8.0,6.0,6.0,0.0,0.0,5.0,0.0,3.0,7.0,7.0,,6.0,5.0,6.0,8.0,0.0,3.0,5.0,8.0,0.0,8.0,0.0,8.0,7.0,7.0,7.0,6.0,7.0,,5.0,6.0,0.0,7.0,6.0,7.0,5.0,8.0,7.0,7.0,6.0,7.0,4.0,0.0,6.0,7.0,7.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,5.433333333333334
2018-01-14,8.0,6.0,1.0,2.0,7.0,6.0,6.0,0.0,7.0,8.0,7.0,6.0,8.0,6.0,7.0,6.0,7.0,2.0,8.0,3.0,5.0,1.0,,2.0,0.0,6.0,7.0,0.0,0.0,,3.0,7.0,7.0,,,0.0,0.0,2.0,5.0,3.0,5.0,2.0,5.0,0.0,0.0,5.0,0.0,8.0,3.0,5.0,,7.0,8.0,8.0,1.0,0.0,8.0,8.0,4.0,0.0,1.0,0.0,2.0,7.0,1.0,8.0,7.0,3.0,,5.0,7.0,0.0,8.0,8.0,5.0,5.0,8.0,6.0,6.0,6.0,7.0,8.0,0.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,5.0,8.0,6.0,3.0,0.0,6.0,4.7
2018-01-15,5.0,4.0,3.0,2.0,1.0,0.0,5.0,0.0,7.0,0.0,6.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,6.0,0.0,0.0,0.0,,2.0,0.0,3.0,7.0,0.0,0.0,,0.0,4.0,4.0,,,1.0,0.0,1.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,4.0,6.0,4.0,3.0,0.0,8.0,4.0,2.0,0.0,2.0,0.0,5.0,1.0,1.0,4.0,8.0,5.0,,5.0,1.0,0.0,5.0,5.0,2.0,8.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,4.0,0.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,2.488888888888889
2018-01-16,4.0,3.0,6.0,6.0,7.0,4.0,6.0,0.0,7.0,6.0,3.0,5.0,8.0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,6.0,6.0,,5.0,0.0,5.0,6.0,0.0,0.0,,8.0,7.0,4.0,,,7.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,,4.0,4.0,5.0,5.0,0.0,5.0,5.0,7.0,0.0,7.0,0.0,4.0,6.0,7.0,8.0,8.0,6.0,,2.0,5.0,0.0,4.0,6.0,7.0,8.0,6.0,5.0,5.0,7.0,7.0,4.0,0.0,3.0,6.0,7.0,5.0,3.0,4.0,6.0,5.0,3.0,6.0,4.0,0.0,7.0,4.7555555555555555
2018-01-17,8.0,8.0,6.0,5.0,7.0,3.0,5.0,0.0,7.0,4.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,,6.0,0.0,6.0,6.0,0.0,0.0,,5.0,7.0,7.0,,,7.0,6.0,5.0,5.0,4.0,4.0,5.0,7.0,0.0,0.0,5.0,0.0,8.0,6.0,7.0,,6.0,7.0,7.0,8.0,0.0,8.0,7.0,6.0,0.0,4.0,0.0,6.0,7.0,5.0,6.0,8.0,5.0,,8.0,5.0,0.0,7.0,8.0,7.0,8.0,4.0,4.0,6.0,4.0,7.0,8.0,0.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,0.0,7.0,5.366666666666666
2018-01-18,7.0,7.0,6.0,5.0,7.0,5.0,5.0,0.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,6.0,7.0,7.0,,6.0,0.0,7.0,7.0,0.0,0.0,,4.0,8.0,7.0,,,6.0,6.0,5.0,6.0,6.0,8.0,5.0,7.0,0.0,0.0,6.0,0.0,7.0,5.0,7.0,,7.0,7.0,7.0,6.0,0.0,8.0,7.0,7.0,0.0,5.0,0.0,7.0,7.0,5.0,7.0,8.0,6.0,,7.0,7.0,0.0,7.0,8.0,8.0,8.0,7.0,5.0,7.0,6.0,7.0,7.0,0.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,6.0,0.0,7.0,5.7
2018-01-19,8.0,8.0,7.0,4.0,7.0,6.0,7.0,0.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,,7.0,0.0,6.0,6.0,0.0,0.0,,3.0,7.0,8.0,,,6.0,6.0,7.0,6.0,5.0,7.0,6.0,6.0,0.0,0.0,5.0,0.0,7.0,6.0,8.0,,7.0,7.0,7.0,8.0,0.0,8.0,7.0,6.0,0.0,5.0,0.0,6.0,7.0,8.0,7.0,8.0,5.0,,7.0,6.0,0.0,7.0,8.0,7.0,7.0,5.0,6.0,6.0,6.0,7.0,8.0,0.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,0.0,7.0,5.7444444444444445
2018-01-20,7.0,6.0,6.0,8.0,8.0,6.0,6.0,0.0,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,5.0,7.0,6.0,,6.0,0.0,7.0,5.0,0.0,0.0,,6.0,8.0,6.0,,,5.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,0.0,0.0,6.0,0.0,8.0,6.0,7.0,,7.0,7.0,7.0,5.0,0.0,7.0,7.0,6.0,0.0,8.0,0.0,6.0,7.0,6.0,6.0,8.0,4.0,,5.0,6.0,0.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,8.0,0.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,0.0,7.0,5.688888888888889
2018-01-21,7.0,3.0,8.0,8.0,7.0,8.0,7.0,0.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0,,7.0,0.0,7.0,7.0,0.0,0.0,,8.0,6.0,7.0,,,8.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,0.0,0.0,7.0,0.0,8.0,8.0,7.0,,8.0,6.0,7.0,8.0,0.0,5.0,7.0,6.0,0.0,8.0,0.0,7.0,8.0,8.0,8.0,8.0,7.0,,5.0,7.0,0.0,7.0,8.0,7.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,0.0,7.0,7.0,4.0,8.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,0.0,7.0,6.088888888888889
2018-01-22,7.0,4.0,6.0,7.0,7.0,6.0,7.0,0.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,4.0,7.0,3.0,8.0,6.0,6.0,4.0,,6.0,0.0,7.0,6.0,0.0,0.0,,8.0,7.0,6.0,,,4.0,6.0,5.0,7.0,8.0,6.0,5.0,5.0,0.0,0.0,7.0,0.0,8.0,5.0,7.0,,6.0,7.0,7.0,5.0,0.0,8.0,7.0,6.0,0.0,7.0,0.0,3.0,7.0,4.0,7.0,7.0,6.0,,7.0,7.0,0.0,7.0,8.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,0.0,7.0,7.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,7.0,4.0,0.0,7.0,5.444444444444445
2018-01-23,7.0,7.0,7.0,7.0,6.0,6.0,8.0,0.0,8.0,8.0,8.0,5.0,8.0,3.0,7.0,5.0,6.0,8.0,8.0,7.0,5.0,7.0,,7.0,0.0,6.0,7.0,0.0,0.0,,0.0,6.0,8.0,,,8.0,7.0,3.0,3.0,3.0,7.0,6.0,4.0,0.0,0.0,2.0,0.0,6.0,7.0,6.0,,8.0,7.0,6.0,7.0,0.0,8.0,6.0,7.0,0.0,4.0,0.0,6.0,4.0,8.0,8.0,8.0,7.0,,7.0,7.0,0.0,7.0,2.0,7.0,7.0,0.0,8.0,5.0,6.0,7.0,8.0,0.0,8.0,4.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,0.0,7.0,5.333333333333333
2018-01-24,8.0,8.0,6.0,7.0,8.0,7.0,7.0,0.0,7.0,7.0,8.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,,6.0,0.0,7.0,7.0,0.0,0.0,,7.0,7.0,7.0,,,3.0,6.0,5.0,7.0,8.0,2.0,7.0,7.0,0.0,0.0,6.0,0.0,8.0,6.0,7.0,,7.0,7.0,7.0,8.0,0.0,8.0,8.0,7.0,0.0,8.0,0.0,5.0,7.0,7.0,8.0,8.0,6.0,,8.0,7.0,0.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,0.0,6.0,5.844444444444444
2018-01-25,7.0,8.0,5.0,3.0,7.0,5.0,5.0,0.0,6.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,6.0,7.0,6.0,,7.0,0.0,6.0,7.0,0.0,0.0,,4.0,7.0,6.0,,,5.0,6.0,3.0,5.0,3.0,3.0,6.0,7.0,0.0,0.0,5.0,0.0,8.0,6.0,7.0,,6.0,7.0,6.0,5.0,0.0,8.0,7.0,7.0,0.0,3.0,0.0,3.0,7.0,3.0,7.0,8.0,6.0,,7.0,6.0,0.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,6.0,7.0,8.0,0.0,5.0,7.0,7.0,5.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,0.0,7.0,5.188888888888889
