DATE,BABICE_FG,BIALOWIEZA_FG,BIALYSTOK_FG,BIEBRZA-PIENCZYKOWEK_FG,BIELSKO-BIALA_FG,BORUSOWA_FG,BUKOWINA TATRZANSKA_FG,CHOJNICE_FG,CHORZELOW_FG,CIESZANOW_FG,CZOSTOCHOWA_FG,DRONIOWICE_FG,DYNOW_FG,ELBLAG_FG,ELBLAG-MILEJEWO_FG,GDANSK-REBIECHOWO_FG,GDANSK-SWIBNO_FG,GORZOW WLKP_FG,GORZYN_FG,GOZOW WLKP._FG,HEL_FG,JABLONKA_FG,JARCZEW_FG,JELENIA GORA_FG,KALISZ_FG,KASPROWY WIERCH_FG,KATOWICE_FG,KATOWICE-MUCHOWIEC_FG,KETRZYN_FG,KIELCE_FG,KLODZKO_FG,KOLO_FG,KOLOBRZEG-DZWIRZYNO_FG,KOMANCZA_FG,KOSZALIN_FG,KOZIENCE_FG,KOZIENICE_FG,KRAKOW_FG,KRAKOW OBS. ASTRONOMICZNE_FG,KRAKOW-BALICE_FG,KROSCIENKO_FG,KROSNO_FG,KRYNICA_FG,LACKO_FG,LAZY_FG,LEBA_FG,LEBORK_FG,LEGIONOWO_FG,LEGNICA_FG,LESKO_FG,LESZNO_FG,LIDZBARK WARMINSKI_FG,LIESEK_FG,LIMANOWA_FG,LODZ_FG,LUBLIN RADAWIEC_FG,LUBLIN-RADAWIEC_FG,LUBLINEK_FG,MIKOLAJKI_FG,MLAWA_FG,MSZANA DOLNA_FG,NOWY SACZ_FG,OLSZTYN_FG,OPOLE_FG,PILA_FG,PIWNICZNA_FG,PLOCK_FG,PORONIN_FG,POZNAN_FG,PSZCZYNA_FG,PULAWY_FG,PULTUSK_FG,RACIBORZ_FG,RESKO_FG,RESKO-SMOLSKO_FG,RZESZOW JASIONKA_FG,RZESZOW-JASIONKA_FG,SANDOMIERZ_FG,SIEDLCE_FG,SKIERNIEWICE_FG,SLUBICE_FG,SNIEZKA_FG,SOLINA-JAWOR_FG,STASZOW_FG,SULEJOW_FG,SWINOUJSCIE_FG,SZCZECIN_FG,SZCZECINEK_FG,TARNOW_FG,TERESPOL_FG,TORUN_FG,USTKA_FG,WARSZAWA-BIELANY_FG,WARSZAWA-FILTRY_FG,WARSZAWA-OKECIE_FG,WIELUN_FG,WLODAWA_FG,WROCLAW_FG,WROCLAW II_FG,ZAKOPANE_FG,ZAMOSC_FG,ZIELONA GORA_FG,mean_FG
2017-01-31,28.0,17.0,0.0,27.0,0.0,,,0.0,7.0,43.0,0.0,17.0,43.0,0.0,0.0,37.0,0.0,0.0,13.0,24.0,0.0,,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,33.0,0.0,0.0,,,10.0,0.0,23.0,23.0,30.0,30.0,20.0,0.0,14.0,20.0,0.0,0.0,0.0,17.0,20.0,27.0,0.0,,0.0,21.0,20.0,0.0,37.0,0.0,0.0,24.5,0.0,23.0,0.0,,0.0,0.0,27.0,,0.0,19.0,,0.0,,0.0,0.0,23.0,0.0,23.666666666666668,,27.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.093869731800766
2017-02-01,19.0,27.0,20.0,23.0,7.0,,,22.0,7.0,20.0,14.0,10.0,7.0,20.0,23.0,13.0,,,3.0,20.0,29.0,,50.0,13.0,25.0,88.0,10.0,,30.0,17.0,19.0,15.0,18.0,20.0,22.0,13.0,,7.0,7.0,,13.0,37.0,27.0,7.0,17.0,21.0,16.0,13.0,12.0,15.0,16.0,3.0,12.0,23.0,,22.0,,19.0,27.0,22.0,10.0,13.0,22.0,15.0,23.0,23.0,25.0,,,0.0,20.0,,11.0,15.0,,32.0,,21.0,25.0,13.0,20.0,47.0,,7.0,15.0,15.0,17.0,24.0,15.0,24.0,22.0,25.0,,,25.0,12.0,24.0,,15.0,6.0,29.0,17.0,19.120481927710845
2017-02-02,22.0,23.0,0.0,30.0,0.0,,,0.0,0.0,23.0,0.0,13.0,17.0,0.0,0.0,17.0,0.0,0.0,3.0,26.0,0.0,,57.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.5,0.0,20.0,0.0,0.0,,,10.0,0.0,7.0,21.5,10.0,3.0,7.0,0.0,8.0,20.0,0.0,0.0,0.0,7.0,50.0,23.0,0.0,,0.0,13.0,12.5,0.0,30.0,0.0,0.0,7.5,0.0,13.0,0.0,,0.0,7.0,23.0,,0.0,27.0,,0.0,,0.0,0.0,13.0,0.0,34.0,,17.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,7.546511627906977
2017-02-03,14.0,17.0,22.0,23.0,12.0,,0.0,27.0,3.0,13.0,16.0,7.0,3.0,21.0,23.0,37.0,,,20.0,29.0,30.0,,60.0,9.0,32.0,63.0,10.0,,26.0,12.0,13.0,39.0,30.0,10.0,34.0,11.0,,15.0,10.0,,3.0,19.0,0.0,7.0,10.0,40.0,27.0,13.0,27.0,14.0,27.0,7.0,32.0,7.0,,12.0,,31.0,19.0,12.0,20.0,10.0,17.0,25.0,25.0,17.0,17.0,,,0.0,10.0,,23.0,30.0,,14.0,,15.0,15.0,13.0,29.0,111.66666666666667,,7.0,24.0,17.0,45.0,45.0,7.0,19.0,20.0,30.0,,,17.0,17.0,21.0,,37.0,7.0,19.0,30.0,20.853174603174605
2017-02-04,35.0,10.0,0.0,27.0,0.0,,,0.0,27.0,23.0,0.0,37.0,23.0,0.0,0.0,47.0,0.0,0.0,20.0,27.0,0.0,,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.5,0.0,3.0,0.0,0.0,,,23.0,0.0,3.0,14.5,3.0,10.0,13.0,0.0,16.5,20.0,0.0,0.0,0.0,17.0,5.0,30.0,0.0,,0.0,41.0,19.0,0.0,10.0,0.0,0.0,12.5,0.0,7.0,0.0,,0.0,0.0,30.0,,0.0,32.0,,0.0,,0.0,0.0,40.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,32.0,9.602272727272727
2017-02-05,41.0,30.0,25.0,23.0,20.0,,,32.0,0.0,17.0,15.0,13.0,3.0,21.0,43.0,60.0,,,20.0,31.0,47.0,,67.0,8.0,34.0,55.0,22.0,,30.0,25.0,14.0,49.0,24.0,7.0,19.0,26.0,,17.0,7.0,,10.0,19.0,3.0,7.0,3.0,37.0,29.0,27.0,15.0,13.0,32.0,13.0,27.0,13.0,,27.0,,44.0,28.0,35.0,20.0,10.0,35.0,13.0,25.0,0.0,40.0,,,3.0,23.0,,18.0,25.0,,29.0,,20.0,33.0,27.0,28.0,46.0,,20.0,31.0,27.0,25.0,,2.0,37.0,35.0,42.0,,,42.0,20.0,32.0,,27.0,10.0,39.0,20.0,24.76829268292683
2017-02-06,39.0,30.0,0.0,50.0,0.0,,,0.0,10.0,20.0,0.0,30.0,17.0,0.0,0.0,40.0,0.0,0.0,13.0,28.0,0.0,,63.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,0.0,,,20.0,0.0,30.0,8.5,20.0,10.0,13.0,0.0,17.0,27.0,0.0,0.0,0.0,30.0,7.0,13.0,0.0,,0.0,44.0,16.0,0.0,23.0,0.0,0.0,16.0,0.0,20.0,0.0,,0.0,3.0,20.0,,0.0,24.0,,0.0,,0.0,0.0,20.0,0.0,21.666666666666668,,33.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,9.40891472868217
2017-02-07,60.0,50.0,50.0,70.0,22.0,,,37.0,20.0,37.0,28.0,33.0,37.0,49.0,50.0,57.0,,,13.0,29.0,68.0,,53.0,20.0,41.0,45.0,20.0,,49.0,37.0,24.0,44.0,25.0,23.0,24.0,37.0,,42.0,23.0,,30.0,30.0,33.0,13.0,23.0,49.0,41.0,33.0,25.0,34.0,40.0,33.0,42.0,23.0,,35.0,,55.0,44.0,37.0,33.0,23.0,42.0,36.0,30.0,37.0,45.0,,,10.0,23.0,,40.0,35.0,,52.0,,39.0,49.0,40.0,30.0,50.333333333333336,,40.0,40.0,50.0,20.0,,25.0,54.0,32.0,45.0,,,55.0,25.0,45.0,,22.0,10.0,68.0,20.0,36.61382113821138
2017-02-08,52.0,40.0,0.0,67.0,0.0,,,0.0,30.0,40.0,0.0,23.0,30.0,0.0,0.0,63.0,0.0,0.0,40.0,29.0,0.0,,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,27.0,0.0,20.0,0.0,0.0,,,30.0,0.0,23.0,15.0,27.0,17.0,23.0,0.0,21.0,33.0,0.0,0.0,0.0,37.0,20.0,10.0,0.0,,0.0,58.0,26.5,0.0,20.0,0.0,0.0,14.5,0.0,20.0,0.0,0.0,0.0,10.0,37.0,,0.0,28.0,,0.0,,0.0,0.0,33.0,0.0,17.0,,33.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.647727272727273
2017-02-09,43.0,37.0,25.0,47.0,22.0,,0.0,25.0,17.0,33.0,26.0,23.0,33.0,31.0,36.0,33.0,,,27.0,28.0,36.0,,50.0,41.0,34.0,35.0,35.0,,39.0,30.0,21.0,49.0,20.0,13.0,30.0,32.0,,55.0,30.0,,30.0,26.0,17.0,17.0,27.0,32.0,25.0,27.0,35.0,27.0,35.0,20.0,7.0,17.0,,40.0,,46.0,42.0,32.0,17.0,16.0,32.0,27.0,25.0,23.0,37.0,,,13.0,23.0,,21.0,23.0,,59.0,,28.0,39.0,27.0,34.0,83.66666666666667,,27.0,32.0,17.0,22.0,29.0,20.0,32.0,32.0,22.0,,,47.0,22.0,38.0,,40.0,7.0,46.0,25.0,30.043650793650798
2017-02-10,58.0,23.0,0.0,43.0,0.0,,,0.0,33.0,27.0,0.0,37.0,30.0,0.0,0.0,67.0,0.0,0.0,60.0,39.0,0.0,,60.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.0,0.0,10.0,0.0,0.0,,,27.0,0.0,10.0,19.0,10.0,10.0,20.0,0.0,22.5,33.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,,0.0,52.0,18.0,0.0,10.0,0.0,0.0,12.5,0.0,10.0,0.0,,0.0,7.0,23.0,,0.0,33.0,,0.0,,0.0,0.0,50.0,0.0,54.333333333333336,,37.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.233716475095788
2017-02-11,63.0,37.0,27.0,50.0,15.0,,,45.0,27.0,43.0,33.0,33.0,40.0,33.0,58.0,67.0,,,60.0,43.0,69.0,,63.0,56.0,46.0,56.0,30.0,,38.0,37.0,25.0,68.0,30.0,10.0,36.0,38.0,,55.0,33.0,,7.0,40.0,3.0,13.0,20.0,47.0,49.0,37.0,37.0,21.0,52.0,20.0,0.0,17.0,,47.0,,59.0,30.0,40.0,17.0,15.0,37.0,34.0,42.0,10.0,52.0,,,10.0,47.0,,22.0,40.0,,84.0,,36.0,43.0,40.0,41.0,185.66666666666666,,40.0,37.0,40.0,45.0,57.0,20.0,35.0,40.0,47.0,,,60.0,35.0,36.0,,50.0,7.0,56.0,35.0,39.7429718875502
2017-02-12,54.0,27.0,0.0,23.0,0.0,,,0.0,17.0,37.0,0.0,27.0,40.0,0.0,0.0,57.0,0.0,0.0,77.0,32.0,0.0,,53.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,28.0,0.0,7.0,0.0,0.0,,,20.0,0.0,27.0,20.5,10.0,10.0,17.0,0.0,19.0,37.0,0.0,0.0,0.0,10.0,10.0,17.0,0.0,,0.0,47.0,17.0,0.0,20.0,0.0,0.0,14.0,0.0,3.0,0.0,,0.0,17.0,43.0,,0.0,27.0,,0.0,,0.0,0.0,33.0,0.0,46.666666666666664,,30.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.726053639846743
2017-02-13,9.0,17.0,17.0,27.0,12.0,,,17.0,0.0,10.0,18.0,20.0,10.0,29.0,28.0,23.0,,,3.0,24.0,29.0,,70.0,10.0,22.0,35.0,22.0,,19.0,20.0,17.0,21.0,13.0,10.0,13.0,17.0,,35.0,20.0,,27.0,10.5,7.0,13.0,13.0,32.0,22.0,10.0,27.0,12.0,30.0,17.0,12.0,10.0,,15.0,,25.0,17.0,15.0,17.0,12.0,12.0,21.0,15.0,10.0,15.0,,,3.0,10.0,,14.0,13.0,,35.0,,19.0,11.0,13.0,21.0,74.33333333333333,,17.0,22.0,10.0,17.0,19.0,12.0,15.0,15.0,22.0,,,25.0,15.0,13.0,,30.0,5.0,19.0,25.0,18.64859437751004
2017-02-14,28.0,37.0,0.0,33.0,0.0,,,0.0,7.0,33.0,0.0,20.0,13.0,0.0,0.0,53.0,0.0,0.0,0.0,12.0,0.0,,43.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.5,0.0,7.0,0.0,0.0,,,20.0,0.0,10.0,13.0,3.0,13.0,23.0,0.0,14.5,27.0,0.0,0.0,0.0,23.0,7.0,23.0,0.0,,0.0,24.0,16.0,0.0,17.0,0.0,0.0,6.5,0.0,0.0,0.0,,0.0,3.0,13.0,,0.0,11.0,,0.0,,0.0,0.0,27.0,0.0,27.666666666666668,,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.4961685823754785
2017-02-15,10.0,13.0,17.0,20.0,15.0,,,20.0,0.0,17.0,14.0,3.0,0.0,23.0,26.0,10.0,,,3.0,16.0,30.0,,73.0,11.0,16.0,65.0,10.0,,21.0,15.0,11.0,18.0,15.0,7.0,23.0,13.0,,12.0,13.0,,3.0,21.0,10.0,17.0,20.0,0.0,14.0,7.0,12.0,16.0,5.0,10.0,20.0,10.0,,17.0,,7.0,22.0,12.0,17.0,0.0,15.0,10.0,2.0,10.0,15.0,,,3.0,13.0,,13.0,15.0,,23.0,,16.0,17.0,10.0,21.0,59.666666666666664,,3.0,15.0,15.0,7.0,17.0,7.0,17.0,5.0,22.0,,,22.0,17.0,20.0,,12.0,10.0,29.0,20.0,15.429718875502006
2017-02-16,21.0,20.0,0.0,20.0,0.0,,,0.0,0.0,23.0,0.0,27.0,20.0,0.0,0.0,37.0,0.0,0.0,0.0,22.0,0.0,,67.0,,0.0,0.0,,0.0,0.0,0.0,0.0,11.5,0.0,20.0,0.0,0.0,,,13.0,0.0,13.0,16.5,10.0,10.0,23.0,0.0,13.0,23.0,0.0,0.0,0.0,20.0,35.0,17.0,0.0,,0.0,18.0,16.0,0.0,20.0,12.0,0.0,8.5,0.0,37.0,0.0,,0.0,7.0,13.0,,0.0,25.0,,0.0,,0.0,0.0,20.0,0.0,36.0,,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.436046511627907
2017-02-17,14.0,20.0,15.0,20.0,20.0,,,17.0,3.0,27.0,16.0,23.0,20.0,28.0,35.0,27.0,,,27.0,21.0,30.0,,57.0,24.0,29.0,31.0,27.0,,19.0,12.0,17.0,23.0,20.0,13.0,24.0,19.0,,25.0,23.0,,3.0,26.0,7.0,7.0,30.0,52.0,30.0,20.0,32.0,13.0,22.0,20.0,17.0,13.0,,25.0,,26.0,27.0,20.0,20.0,13.0,15.0,16.0,10.0,13.0,22.0,,,7.0,20.0,,22.0,26.0,,44.0,,34.0,21.0,13.0,29.0,129.33333333333334,,27.0,29.0,10.0,22.0,20.0,10.0,16.0,10.0,47.0,,,25.0,22.0,35.0,,30.0,12.0,43.0,27.0,23.55823293172691
2017-02-18,14.0,20.0,0.0,23.0,0.0,,,0.0,0.0,20.0,0.0,17.0,13.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,,,23.0,0.0,3.0,9.5,3.0,3.0,27.0,0.0,17.0,20.0,0.0,0.0,0.0,23.0,22.0,23.0,0.0,,0.0,26.0,12.5,0.0,10.0,0.0,0.0,8.5,0.0,3.0,0.0,,0.0,3.0,7.0,,0.0,27.0,,0.0,,0.0,0.0,17.0,0.0,29.0,,23.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,6.787356321839081
2017-02-19,23.0,30.0,30.0,43.0,27.0,,,50.0,0.0,20.0,16.0,27.0,3.0,55.0,75.0,50.0,,,13.0,25.0,49.0,,50.0,19.0,37.0,51.0,20.0,,50.0,20.0,34.0,28.0,33.0,7.0,40.0,25.0,,20.0,13.0,,7.0,14.0,7.0,7.0,13.0,84.0,49.0,33.0,22.0,12.0,27.0,40.0,15.0,10.0,,15.0,,28.0,44.0,37.0,17.0,10.0,40.0,16.0,22.0,0.0,37.0,,,3.0,13.0,,29.0,45.0,,22.0,,20.0,29.0,17.0,34.0,78.66666666666667,,10.0,32.0,22.0,55.0,37.0,2.0,27.0,27.0,57.0,,,20.0,22.0,39.0,,27.0,7.0,30.0,30.0,27.995983935742977
2017-02-20,31.0,37.0,0.0,63.0,0.0,,,0.0,7.0,47.0,0.0,43.0,33.0,0.0,0.0,73.0,0.0,0.0,27.0,38.0,0.0,,53.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.5,0.0,20.0,0.0,0.0,,,13.0,0.0,20.0,24.0,23.0,23.0,33.0,0.0,36.5,43.0,0.0,0.0,0.0,60.0,47.0,30.0,0.0,,0.0,53.0,27.5,0.0,43.0,0.0,0.0,15.0,0.0,30.0,0.0,,0.0,23.0,33.0,,0.0,70.0,,0.0,,0.0,0.0,33.0,0.0,69.33333333333333,,23.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,15.170498084291188
2017-02-21,66.0,47.0,45.0,60.0,70.0,,,62.0,27.0,67.0,35.0,47.0,37.0,74.0,68.0,120.0,,,67.0,47.0,85.0,,73.0,58.0,77.0,109.0,57.0,,74.0,52.0,47.0,62.0,65.0,13.0,84.0,52.0,,62.0,30.0,,17.0,51.0,17.0,37.0,57.0,122.0,86.0,57.0,65.0,47.0,65.0,,60.0,67.0,,57.0,,83.0,60.0,82.0,40.0,41.0,50.0,37.0,42.0,23.0,70.0,,,33.0,43.0,,61.0,71.0,,76.0,,59.0,60.0,87.0,49.0,284.3333333333333,,40.0,75.0,45.0,57.0,56.0,22.0,44.0,40.0,105.0,,,62.0,60.0,78.0,,45.0,47.0,85.0,55.0,61.11382113821138
2017-02-22,33.0,33.0,0.0,37.0,0.0,,,0.0,13.0,67.0,0.0,47.0,40.0,0.0,0.0,60.0,0.0,0.0,27.0,39.0,0.0,,70.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,25.5,0.0,20.0,0.0,0.0,,,37.0,0.0,13.0,27.5,13.0,33.0,50.0,0.0,36.0,43.0,0.0,0.0,0.0,27.0,57.0,67.0,0.0,,0.0,60.0,22.5,0.0,63.0,0.0,0.0,21.5,0.0,23.0,0.0,,0.0,37.0,47.0,,0.0,60.0,,0.0,,0.0,0.0,33.0,0.0,75.33333333333333,,30.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.532567049808428
2017-02-23,50.0,43.0,35.0,63.0,67.0,,,65.0,20.0,50.0,35.0,43.0,47.0,64.0,74.0,43.0,,,23.0,34.0,70.0,,63.0,36.0,63.0,133.0,25.0,,70.0,47.0,57.0,52.0,51.0,23.0,63.0,42.0,,45.0,20.0,,7.0,55.0,10.0,7.0,33.0,111.0,68.0,50.0,52.0,56.0,50.0,47.0,57.0,43.0,,50.0,,68.0,55.0,65.0,43.0,31.0,45.0,33.0,37.0,10.0,62.0,,,7.0,33.0,,44.0,64.0,,80.0,,48.0,51.0,50.0,51.0,212.0,,40.0,66.0,32.0,60.0,53.0,35.0,38.0,32.0,82.0,,,50.0,52.0,66.0,,55.0,42.0,71.0,42.0,50.80722891566265
2017-02-24,59.0,43.0,0.0,63.0,0.0,,,0.0,70.0,93.0,0.0,87.0,70.0,0.0,0.0,50.0,0.0,0.0,63.0,52.0,0.0,,67.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,31.0,0.0,33.0,0.0,0.0,,,50.0,0.0,47.0,31.5,43.0,63.0,100.0,0.0,24.0,63.0,0.0,0.0,0.0,47.0,72.0,100.0,0.0,,0.0,91.0,25.0,0.0,47.0,0.0,0.0,27.5,0.0,27.0,0.0,,0.0,40.0,70.0,,0.0,63.0,,0.0,,0.0,0.0,60.0,0.0,76.66666666666667,,73.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,23.74329501915709
2017-02-25,49.0,37.0,32.0,47.0,37.0,,,37.0,30.0,60.0,29.0,33.0,33.0,64.0,50.0,53.0,,,10.0,27.0,60.0,,57.0,35.0,57.0,65.0,32.0,,52.0,32.0,37.0,44.0,43.0,10.0,40.0,37.0,,47.0,27.0,,23.0,38.0,17.0,23.0,37.0,68.0,23.0,40.0,45.0,36.0,52.0,43.0,35.0,43.0,,52.0,,57.0,49.0,47.0,43.0,30.0,45.0,31.0,32.0,20.0,55.0,,,10.0,20.0,,43.0,51.0,,60.0,,44.0,45.0,40.0,38.0,152.33333333333334,,43.0,52.0,25.0,42.0,41.0,17.0,35.0,22.0,67.0,,,42.0,45.0,55.0,,50.0,22.0,66.0,35.0,41.55823293172691
2017-02-26,47.0,40.0,0.0,57.0,0.0,,,0.0,17.0,60.0,0.0,63.0,47.0,0.0,0.0,57.0,0.0,0.0,13.0,31.0,0.0,,53.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.5,0.0,20.0,0.0,0.0,,,17.0,0.0,10.0,24.5,20.0,23.0,40.0,0.0,27.0,47.0,0.0,0.0,0.0,47.0,62.0,40.0,0.0,,0.0,52.0,25.0,0.0,90.0,0.0,0.0,19.0,0.0,13.0,0.0,,0.0,3.0,27.0,,0.0,55.0,,0.0,,0.0,0.0,33.0,0.0,62.666666666666664,,33.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,15.386973180076629
2017-02-27,25.0,27.0,25.0,30.0,37.0,,,37.0,13.0,27.0,29.0,30.0,30.0,31.0,45.0,37.0,,,20.0,25.0,44.0,,57.0,33.0,41.0,109.0,45.0,,49.0,37.0,62.0,33.0,29.0,27.0,33.0,34.0,,15.0,10.0,,23.0,55.0,27.0,20.0,30.0,58.0,36.0,23.0,32.0,29.0,30.0,,45.0,47.0,,20.0,,30.0,40.0,32.0,40.0,28.0,32.0,35.0,20.0,33.0,25.0,,,13.0,33.0,,35.0,37.0,,52.0,,43.0,32.0,33.0,39.0,146.33333333333334,,23.0,33.0,20.0,35.0,37.0,20.0,26.0,22.0,47.0,,,25.0,25.0,45.0,,50.0,20.0,0.0,25.0,34.540650406504064
2017-02-28,37.0,30.0,0.0,37.0,0.0,,,0.0,23.0,60.0,0.0,43.0,47.0,0.0,0.0,30.0,0.0,0.0,27.0,30.0,0.0,,57.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,0.0,30.0,0.0,0.0,,,17.0,0.0,33.0,22.5,37.0,20.0,27.0,0.0,13.5,23.0,0.0,0.0,0.0,33.0,55.0,23.0,0.0,,0.0,29.0,25.0,0.0,70.0,0.0,0.0,24.5,0.0,30.0,0.0,,0.0,13.0,37.0,,0.0,48.0,,0.0,,0.0,0.0,27.0,0.0,47.333333333333336,,20.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.595785440613026
2017-03-01,33.0,27.0,17.0,27.0,75.0,23.0,,35.0,23.0,27.0,25.0,40.0,17.0,29.0,48.0,37.0,,,33.0,27.0,38.0,,57.0,56.0,51.0,78.0,37.0,,35.0,20.0,56.0,38.0,25.0,17.0,32.0,27.0,,52.0,17.0,,7.0,27.0,7.0,10.0,30.0,63.0,33.0,27.0,57.0,25.0,52.0,30.0,45.0,30.0,,22.0,,44.0,31.0,37.0,13.0,22.0,17.0,32.0,27.0,0.0,32.0,,,20.0,13.0,,49.0,41.0,,39.0,,28.0,31.0,20.0,34.0,200.0,,27.0,46.0,22.0,40.0,31.0,15.0,22.0,22.0,42.0,,,32.0,35.0,37.0,,52.0,35.0,34.0,35.0,34.535714285714285
2017-03-02,52.0,40.0,0.0,43.0,0.0,50.0,,0.0,13.0,70.0,0.0,77.0,50.0,0.0,0.0,40.0,0.0,0.0,17.0,38.0,0.0,,57.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,24.5,0.0,30.0,0.0,0.0,,,27.0,0.0,27.0,24.5,27.0,43.0,47.0,0.0,17.0,43.0,0.0,0.0,0.0,30.0,52.0,47.0,0.0,,0.0,55.0,23.5,0.0,53.0,0.0,0.0,20.5,0.0,23.0,0.0,,0.0,20.0,23.0,,0.0,41.0,,0.0,,0.0,0.0,50.0,0.0,66.33333333333333,,40.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,16.356060606060606
2017-03-03,36.0,37.0,42.0,47.0,42.0,37.0,,52.0,23.0,37.0,28.0,50.0,27.0,55.0,64.0,37.0,,,20.0,30.0,50.0,,47.0,40.0,49.0,95.0,32.0,,53.0,27.0,55.0,39.0,33.0,20.0,40.0,32.0,,60.0,27.0,,13.0,34.0,13.0,17.0,27.0,82.0,49.0,30.0,45.0,30.0,37.0,37.0,47.0,33.0,,40.0,,55.0,43.0,50.0,33.0,24.0,37.0,34.0,27.0,7.0,42.0,,,20.0,13.0,,47.0,44.0,,49.0,,43.0,37.0,40.0,41.0,168.33333333333334,,23.0,51.0,22.0,50.0,37.0,12.0,33.0,27.0,60.0,,,47.0,52.0,46.0,,37.0,27.0,53.0,40.0,40.09920634920635
2017-03-04,35.0,27.0,0.0,27.0,0.0,43.0,,0.0,37.0,37.0,0.0,37.0,50.0,0.0,0.0,27.0,0.0,0.0,13.0,26.0,0.0,,57.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,18.5,0.0,27.0,0.0,0.0,,,13.0,0.0,43.0,27.0,50.0,23.0,40.0,0.0,12.5,23.0,0.0,0.0,0.0,23.0,90.0,43.0,0.0,,0.0,27.0,18.5,0.0,33.0,0.0,0.0,27.0,0.0,57.0,0.0,,0.0,3.0,30.0,,0.0,25.0,,0.0,,0.0,0.0,27.0,0.0,43.666666666666664,,30.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,13.672348484848486
2017-03-05,34.0,23.0,22.0,37.0,70.0,30.0,,35.0,20.0,63.0,30.0,43.0,40.0,25.0,36.0,33.0,,,10.0,24.0,28.0,,67.0,35.0,37.0,126.0,45.0,,32.0,32.0,42.0,34.0,19.0,17.0,25.0,30.0,,50.0,13.0,,27.0,51.0,23.0,33.0,33.0,40.0,29.0,30.0,45.0,39.0,37.0,3.0,80.0,23.0,,30.0,,30.0,30.0,27.0,33.0,28.0,25.0,28.0,20.0,40.0,37.0,,,7.0,20.0,,52.0,29.0,,60.0,,35.0,30.0,23.0,38.0,103.33333333333333,,27.0,39.0,12.0,32.0,25.0,25.0,27.0,20.0,30.0,,,35.0,42.0,51.0,,47.0,52.0,0.0,35.0,34.81349206349206
