DATE,BIALOWIEZA_RR,BIALYSTOK_RR,BIEBRZA-PIENCZYKOWEK_RR,BIELSKO-BIALA_RR,BORUSOWA_RR,CHOJNICE_RR,CHORZELOW_RR,CIESZANOW_RR,CZOSTOCHOWA_RR,DRONIOWICE_RR,DYNOW_RR,ELBLAG_RR,ELBLAG-MILEJEWO_RR,GDANSK-REBIECHOWO_RR,GDANSK-SWIBNO_RR,GORZOW WLKP_RR,GORZYN_RR,HEL_RR,JABLONKA_RR,JARCZEW_RR,JELENIA GORA_RR,KASPROWY WIERCH_RR,KATOWICE-MUCHOWIEC_RR,KIELCE_RR,KLODZKO_RR,KOLO_RR,KOLOBRZEG-DZWIRZYNO_RR,KOLUDA WIELKA_RR,KOMANCZA_RR,KOSZALIN_RR,KOZIENCE_RR,KRAKOW-BALICE_RR,KROSNO_RR,KRYNICA_RR,LACKO_RR,LAZY_RR,LEBA_RR,LEBORK_RR,LEGIONOWO_RR,LEGNICA_RR,LESKO_RR,LESZNO_RR,LIDZBARK WARMINSKI_RR,LIMANOWA_RR,LODZ_RR,LUBLIN-RADAWIEC_RR,MIKOLAJKI_RR,MLAWA_RR,MSZANA DOLNA_RR,NOWY SACZ_RR,OLECKO_RR,OLSZTYN_RR,OPOLE_RR,PILA_RR,PIWNICZNA_RR,PLOCK_RR,PORONIN_RR,POZNAN_RR,PSZCZYNA_RR,PUCZNIEW_RR,PULTUSK_RR,RACIBORZ_RR,RESKO_RR,RESKO-SMOLSKO_RR,ROZANYSTOK_RR,RZESZOW JASIONKA_RR,SANDOMIERZ_RR,SIEDLCE_RR,SKIERNIEWICE_RR,SLUBICE_RR,SNIEZKA_RR,SOLINA-JAWOR_RR,STASZOW_RR,SULEJOW_RR,SUWALKI_RR,SWINOUJSCIE_RR,SZCZECIN_RR,SZEPIETOWO_RR,TARNOW_RR,TERESPOL_RR,TORUN_RR,USTKA_RR,WARSZAWA-BIELANY_RR,WARSZAWA-FILTRY_RR,WARSZAWA-OKECIE_RR,WIELICHOWO_RR,WIELUN_RR,WLODAWA_RR,WROCLAW_RR,ZAKOPANE_RR,ZAMOSC_RR,ZIELONA GORA_RR,mean_RR
2017-02-01,0.0,0.0,0.0,37.0,,0.0,64.0,9.0,81.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,123.0,47.0,17.0,0.0,0.0,0.0,0.0,53.0,0.0,11.0,50.0,1.0,60.0,13.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,29.0,0.0,0.0,18.0,6.0,0.0,0.0,23.0,0.0,45.0,0.0,24.0,0.0,32.0,0.0,0.0,56.0,0.0,,0.0,13.0,61.0,0.0,6.0,0.0,0.0,18.0,40.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,13.0,0.0,12.744444444444444
2017-02-02,96.0,0.0,2.0,0.0,,0.0,26.0,44.0,0.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,3.0,23.0,67.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,143.0,2.0,3.0,0.0,0.0,,12.0,0.0,0.0,0.0,10.0,0.0,0.0,51.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.533333333333333
2017-02-03,2.0,0.0,0.0,2.0,,0.0,2.0,15.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,28.0,19.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,57.0,0.0,5.0,20.0,0.0,0.0,33.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,,0.0,2.0,0.0,0.0,0.0,16.0,0.0,18.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,2.0,4.666666666666667
2017-02-04,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223
2017-02-05,44.0,5.0,0.0,2.0,,0.0,39.0,47.0,18.0,19.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,30.0,2.0,11.0,6.0,18.0,0.0,0.0,34.0,0.0,23.0,0.0,38.0,20.0,40.0,25.0,22.0,27.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,32.0,1.0,51.0,0.0,0.0,41.0,18.0,0.0,0.0,8.0,0.0,9.0,0.0,16.0,0.0,42.0,0.0,0.0,0.0,0.0,,0.0,46.0,27.0,16.0,0.0,29.0,12.0,3.0,25.0,9.0,0.0,0.0,0.0,2.0,22.0,33.0,0.0,0.0,0.0,2.0,0.0,4.0,15.0,70.0,9.0,15.0,24.0,15.0,13.11111111111111
2017-02-06,28.0,0.0,37.0,0.0,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,0.0,0.0,,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488888888888889
2017-02-07,32.0,28.0,29.0,0.0,,0.0,2.0,19.0,0.0,1.0,5.0,10.0,38.0,18.0,9.0,0.0,1.0,27.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,12.0,0.0,34.0,44.0,0.0,7.0,38.0,34.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,10.0,57.0,0.0,0.0,,5.0,0.0,0.0,11.0,24.0,0.0,16.0,14.0,3.0,1.0,10.0,0.0,0.0,16.0,1.0,21.0,6.0,0.0,5.0,6.0,6.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,7.7444444444444445
2017-02-08,17.0,0.0,27.0,0.0,,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1777777777777778
2017-02-09,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5056179775280899
2017-02-10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-11,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333
2017-02-12,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112
2017-02-14,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
2017-02-15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4222222222222223
2017-02-17,31.0,29.0,0.0,37.0,,7.0,19.0,25.0,23.0,32.0,18.0,1.0,14.0,0.0,0.0,20.0,22.0,5.0,17.0,9.0,42.0,58.0,40.0,38.0,37.0,14.0,6.0,11.0,18.0,2.0,9.0,23.0,13.0,12.0,41.0,54.0,1.0,1.0,85.0,19.0,26.0,17.0,0.0,39.0,23.0,8.0,1.0,71.0,37.0,41.0,0.0,0.0,20.0,0.0,28.0,26.0,88.0,5.0,165.0,32.0,78.0,51.0,10.0,,0.0,19.0,8.0,35.0,36.0,9.0,26.0,29.0,16.0,15.0,0.0,25.0,12.0,58.0,26.0,6.0,33.0,0.0,67.0,55.0,47.0,28.0,6.0,3.0,27.0,51.0,6.0,54.0,25.511111111111113
2017-02-18,0.0,0.0,0.0,0.0,,0.0,7.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,12.0,6.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,16.0,0.0,0.0,14.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3444444444444446
2017-02-19,3.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7528089887640449
2017-02-20,109.0,0.0,78.0,0.0,,0.0,78.0,16.0,0.0,39.0,10.0,0.0,0.0,48.0,0.0,0.0,64.0,0.0,28.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,53.0,0.0,0.0,0.0,0.0,96.0,1.0,36.0,0.0,0.0,132.0,0.0,0.0,0.0,114.0,10.0,0.0,0.0,0.0,0.0,43.0,0.0,130.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,49.0,61.0,47.0,0.0,80.0,,89.0,0.0,0.0,0.0,70.0,0.0,0.0,16.0,45.0,0.0,60.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,72.0,69.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,22.977777777777778
2017-02-21,12.0,5.0,19.0,30.0,,5.0,14.0,18.0,22.0,16.0,106.0,62.0,12.0,3.0,5.0,38.0,39.0,5.0,31.0,0.0,19.0,29.0,49.0,19.0,16.0,0.0,8.0,0.0,54.0,0.0,17.0,77.0,62.0,91.0,74.0,40.0,1.0,9.0,1.0,12.0,48.0,36.0,27.0,49.0,6.0,20.0,23.0,6.0,72.0,39.0,30.0,16.0,29.0,0.0,34.0,0.0,30.0,2.0,43.0,0.0,0.0,19.0,10.0,,25.0,12.0,0.0,0.0,2.0,37.0,19.0,39.0,10.0,2.0,60.0,32.0,30.0,3.0,26.0,13.0,5.0,0.0,16.0,5.0,0.0,16.0,13.0,4.0,11.0,12.0,28.0,45.0,22.488888888888887
2017-02-22,88.0,0.0,48.0,0.0,,0.0,39.0,39.0,0.0,67.0,50.0,0.0,0.0,39.0,0.0,0.0,71.0,0.0,88.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,52.0,0.0,0.0,0.0,0.0,25.0,48.0,31.0,0.0,0.0,109.0,0.0,0.0,0.0,69.0,61.0,0.0,0.0,0.0,0.0,116.0,0.0,90.0,0.0,0.0,0.0,34.0,0.0,62.0,0.0,75.0,210.0,87.0,0.0,80.0,,48.0,0.0,0.0,0.0,168.0,0.0,0.0,19.0,66.0,0.0,60.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,92.0,97.0,0.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,29.288888888888888
2017-02-23,18.0,24.0,49.0,66.0,,135.0,12.0,4.0,6.0,13.0,3.0,64.0,70.0,85.0,52.0,85.0,74.0,135.0,8.0,37.0,3.0,10.0,17.0,8.0,4.0,24.0,86.0,55.0,8.0,89.0,29.0,7.0,6.0,15.0,11.0,4.0,161.0,120.0,39.0,15.0,3.0,44.0,87.0,21.0,42.0,46.0,52.0,55.0,24.0,4.0,61.0,69.0,8.0,52.0,22.0,32.0,7.0,83.0,36.0,31.0,24.0,16.0,130.0,,58.0,4.0,4.0,23.0,38.0,61.0,55.0,6.0,5.0,25.0,67.0,132.0,83.0,25.0,0.0,21.0,53.0,139.0,29.0,24.0,37.0,59.0,17.0,20.0,19.0,0.0,3.0,74.0,40.9
2017-02-24,28.0,0.0,9.0,0.0,,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,12.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,20.0,43.0,0.0,20.0,,38.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,55.0,74.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0777777777777775
2017-02-25,19.0,13.0,22.0,0.0,,18.0,0.0,5.0,0.0,0.0,0.0,15.0,39.0,15.0,6.0,1.0,1.0,6.0,1.0,15.0,0.0,27.0,1.0,2.0,0.0,3.0,82.0,0.0,1.0,66.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,34.0,9.0,1.0,0.0,0.0,36.0,2.0,9.0,4.0,17.0,19.0,3.0,0.0,20.0,30.0,0.0,6.0,2.0,16.0,0.0,2.0,3.0,20.0,15.0,0.0,60.0,,12.0,0.0,0.0,3.0,9.0,0.0,5.0,0.0,1.0,0.0,20.0,84.0,59.0,18.0,0.0,8.0,8.0,77.0,11.0,10.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.733333333333333
2017-02-26,57.0,0.0,36.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,20.0,,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7555555555555555
2017-02-27,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
2017-02-28,0.0,0.0,7.0,0.0,,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,24.0,22.0,19.0,0.0,0.0,43.0,0.0,0.0,0.0,17.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,22.0,0.0,20.0,23.0,23.0,0.0,10.0,,0.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,65.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.155555555555556
2017-03-01,0.0,12.0,11.0,0.0,0.0,17.0,2.0,20.0,0.0,0.0,58.0,12.0,8.0,0.0,0.0,15.0,32.0,0.0,1.0,9.0,0.0,20.0,0.0,2.0,2.0,18.0,1.0,3.0,168.0,3.0,6.0,0.0,60.0,52.0,4.0,16.0,0.0,0.0,2.0,0.0,121.0,0.0,1.0,9.0,0.0,0.0,10.0,1.0,2.0,17.0,17.0,0.0,0.0,3.0,32.0,0.0,3.0,9.0,0.0,0.0,2.0,0.0,0.0,,6.0,21.0,3.0,5.0,0.0,31.0,52.0,121.0,3.0,0.0,10.0,0.0,13.0,3.0,11.0,1.0,1.0,0.0,1.0,3.0,2.0,20.0,0.0,1.0,0.0,5.0,2.0,7.0,12.12087912087912
2017-03-02,34.0,0.0,51.0,0.0,8.0,0.0,20.0,8.0,0.0,12.0,31.0,0.0,0.0,58.0,0.0,0.0,88.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,61.0,16.0,0.0,0.0,0.0,0.0,27.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,65.0,0.0,50.0,,57.0,0.0,0.0,0.0,30.0,0.0,0.0,32.0,4.0,0.0,90.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,52.0,64.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,13.241758241758241
2017-03-03,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.9340659340659341
2017-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198
2017-03-05,20.0,43.0,79.0,98.0,45.0,3.0,90.0,17.0,143.0,145.0,0.0,0.0,9.0,7.0,30.0,1.0,5.0,5.0,113.0,59.0,0.0,133.0,206.0,57.0,16.0,17.0,0.0,3.0,68.0,18.0,77.0,83.0,1.0,48.0,50.0,80.0,8.0,7.0,104.0,0.0,2.0,0.0,6.0,47.0,165.0,30.0,12.0,27.0,63.0,77.0,0.0,9.0,23.0,2.0,33.0,17.0,67.0,0.0,100.0,66.0,80.0,92.0,0.0,,49.0,19.0,62.0,46.0,109.0,2.0,8.0,7.0,47.0,145.0,0.0,4.0,0.0,80.0,117.0,28.0,7.0,6.0,134.0,136.0,105.0,0.0,33.0,25.0,0.0,59.0,13.0,0.0,44.472527472527474
2017-03-06,12.0,0.0,140.0,0.0,5.0,0.0,9.0,16.0,0.0,19.0,80.0,0.0,0.0,3.0,0.0,0.0,41.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,39.0,0.0,9.0,0.0,0.0,35.0,0.0,0.0,0.0,134.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,146.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,21.0,79.0,0.0,0.0,,104.0,0.0,0.0,0.0,22.0,0.0,0.0,14.0,3.0,0.0,233.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,33.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76923076923077
