SOUID,DATE,RR,STAID,SOUNAME,CN,LAT,LON,HGHT,ELEI,BEGIN,END,PARID,PARNAME
239099,2019,12.367123287671232,25152,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2020,19.737704918032787,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2020,19.737704918032787,25152,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2021,21.095890410958905,25054,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239099,2021,21.095890410958905,25152,WARSZAWA-FILTRY,PL,+52:13:10,+020:59:57,91, RR9,2004-01-01,2022-08-31,26,Miroslaw Mietus
239171,2017,22.18904109589041,209,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2017,22.18904109589041,25060,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2018,14.435616438356165,209,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2018,14.435616438356165,25060,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2019,13.26849315068493,209,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2019,13.26849315068493,25060,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2020,17.595628415300546,209,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2020,17.595628415300546,25060,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2021,15.8,209,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239171,2021,15.8,25060,PULTUSK,PL,+52:04:04,+021:00:06,109, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239219,2017,17.794520547945204,25064,SZEPIETOWO,PL,+52:51:00,+022:33:00,152, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239219,2018,14.882191780821918,25064,SZEPIETOWO,PL,+52:51:00,+022:33:00,152, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239219,2019,13.104109589041096,25064,SZEPIETOWO,PL,+52:51:00,+022:33:00,152, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239219,2020,16.57103825136612,25064,SZEPIETOWO,PL,+52:51:00,+022:33:00,152, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239219,2021,19.34794520547945,25064,SZEPIETOWO,PL,+52:51:00,+022:33:00,152, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239243,2017,21.175342465753424,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239243,2018,15.167123287671233,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239243,2019,12.56986301369863,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239243,2020,15.714285714285714,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239243,2021,18.80821917808219,25066,BIALOWIEZA,PL,+52:42:00,+023:51:00,170, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239591,2017,20.556164383561644,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
239591,2018,12.624657534246575,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
239591,2019,13.657534246575343,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
239591,2020,17.64207650273224,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
239591,2021,17.23835616438356,25095,BIEBRZA-PIENCZYKOWEK,PL,+53:39:00,+022:36:00,128, RR9,1956-01-01,2022-08-31,26,Miroslaw Mietus
239663,2017,20.723287671232878,25101,ROZANYSTOK,PL,+53:38:00,+023:24:00,152, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239663,2018,15.523287671232877,25101,ROZANYSTOK,PL,+53:38:00,+023:24:00,152, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239663,2019,11.643835616438356,25101,ROZANYSTOK,PL,+53:38:00,+023:24:00,152, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239663,2020,14.890710382513662,25101,ROZANYSTOK,PL,+53:38:00,+023:24:00,152, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239663,2021,18.471232876712328,25101,ROZANYSTOK,PL,+53:38:00,+023:24:00,152, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239831,2017,25.336986301369862,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2017,25.336986301369862,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2018,13.38082191780822,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2018,13.38082191780822,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2019,17.295890410958904,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2019,17.295890410958904,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2020,16.693989071038253,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2020,16.693989071038253,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2021,15.446575342465753,25115,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239831,2021,15.446575342465753,25150,GDANSK-REBIECHOWO,PL,+54:23:00,+018:28:00,145, RR9,1991-01-01,2022-08-31,26,Miroslaw Mietus
239843,2017,8.238356164383562,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239843,2018,5.542465753424658,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239843,2019,7.326027397260274,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239843,2020,6.1775956284153,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239843,2021,5.36986301369863,25116,GDANSK-SWIBNO,PL,+54:20:00,+018:56:00,0, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239915,2017,24.89041095890411,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239915,2018,14.101369863013698,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239915,2019,17.09041095890411,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239915,2020,18.027322404371585,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239915,2021,18.835616438356166,25122,LIDZBARK WARMINSKI,PL,+54:08:00,+020:36:00,99, RR9,1951-01-01,2022-08-31,26,Miroslaw Mietus
239951,2017,22.783561643835615,25125,OLECKO,PL,+54:03:00,+022:29:00,173, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239951,2018,13.389041095890411,25125,OLECKO,PL,+54:03:00,+022:29:00,173, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239951,2019,14.923287671232877,25125,OLECKO,PL,+54:03:00,+022:29:00,173, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239951,2020,16.56830601092896,25125,OLECKO,PL,+54:03:00,+022:29:00,173, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239951,2021,19.6,25125,OLECKO,PL,+54:03:00,+022:29:00,173, RR9,1961-01-01,2022-08-31,26,Miroslaw Mietus
239963,2017,29.71780821917808,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239963,2018,23.93972602739726,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239963,2019,25.076712328767123,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239963,2020,27.005464480874316,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239963,2021,19.34794520547945,25126,KASPROWY WIERCH,PL,+49:13:57,+019:58:55,1348, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239987,2017,10.413698630136986,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239987,2018,6.4301369863013695,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239987,2019,8.46027397260274,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239987,2020,10.33879781420765,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239987,2021,8.32876712328767,25128,JELENIA GORA,PL,+50:54:01,+015:47:20,427, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2017,16.794520547945204,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2017,16.794520547945204,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2018,12.323287671232876,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2018,12.323287671232876,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2019,14.452054794520548,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2019,14.452054794520548,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2020,14.478142076502733,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2020,14.478142076502733,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2021,16.643835616438356,24932,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
239999,2021,16.643835616438356,25129,SNIEZKA,PL,+50:44:10,+015:44:22,958, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240011,2017,9.495890410958904,25130,OPOLE,PL,+50:37:37,+017:58:08,163, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240011,2018,8.232876712328768,25130,OPOLE,PL,+50:37:37,+017:58:08,163, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240011,2019,7.441095890410959,25130,OPOLE,PL,+50:37:37,+017:58:08,163, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240011,2020,11.412568306010929,25130,OPOLE,PL,+50:37:37,+017:58:08,163, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240011,2021,7.183561643835616,25130,OPOLE,PL,+50:37:37,+017:58:08,163, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240023,2017,11.424657534246576,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240023,2018,6.504109589041096,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240023,2019,7.353424657534247,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240023,2020,10.30327868852459,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240023,2021,8.095890410958905,25131,CZOSTOCHOWA,PL,+50:48:45,+019:05:33,266, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2017,11.342465753424657,2037,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2017,11.342465753424657,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2018,7.515068493150685,2037,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2018,7.515068493150685,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2019,12.23013698630137,2037,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2019,12.23013698630137,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2020,12.663934426229508,2037,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2020,12.663934426229508,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2021,8.682191780821919,2037,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240035,2021,8.682191780821919,25132,KATOWICE-MUCHOWIEC,PL,+50:14:26,+019:01:58,281, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2017,10.457534246575342,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2017,10.457534246575342,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2018,8.413698630136986,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2018,8.413698630136986,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2019,9.189041095890412,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2019,9.189041095890412,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2020,8.808743169398907,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2020,8.808743169398907,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2021,9.882191780821918,929,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240047,2021,9.882191780821918,25133,KRAKOW-BALICE,PL,+50:04:49,+019:48:07,234, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240059,2017,8.964383561643835,25134,TARNOW,PL,+50:01:48,+020:59:04,207, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240059,2018,4.821917808219178,25134,TARNOW,PL,+50:01:48,+020:59:04,207, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240059,2019,9.013698630136986,25134,TARNOW,PL,+50:01:48,+020:59:04,207, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240059,2020,7.743169398907104,25134,TARNOW,PL,+50:01:48,+020:59:04,207, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240059,2021,9.673972602739726,25134,TARNOW,PL,+50:01:48,+020:59:04,207, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240071,2017,7.052054794520548,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240071,2018,6.854794520547945,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240071,2019,6.63013698630137,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240071,2020,7.360655737704918,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240071,2021,9.38082191780822,25135,SANDOMIERZ,PL,+50:41:48,+021:42:57,143, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240083,2017,8.687671232876712,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240083,2018,6.594520547945206,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240083,2019,8.361643835616439,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240083,2020,9.26775956284153,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240083,2021,10.194520547945206,25136,ZAMOSC,PL,+50:41:52,+023:12:23,258, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240107,2017,6.76986301369863,25138,LEGNICA,PL,+51:11:33,+016:12:27,134, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240107,2018,5.328767123287672,25138,LEGNICA,PL,+51:11:33,+016:12:27,134, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240107,2019,7.131506849315069,25138,LEGNICA,PL,+51:11:33,+016:12:27,134, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240107,2020,7.5710382513661205,25138,LEGNICA,PL,+51:11:33,+016:12:27,134, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240107,2021,5.30958904109589,25138,LEGNICA,PL,+51:11:33,+016:12:27,134, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240119,2017,9.794520547945206,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240119,2018,5.808219178082192,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240119,2019,8.717808219178082,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240119,2020,9.510928961748634,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240119,2021,8.915068493150685,25139,LUBLIN-RADAWIEC,PL,+51:13:01,+022:23:37,228, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240131,2017,7.071232876712329,25140,KOLO,PL,+52:12:01,+018:39:41,113, RR9,1951-01-01,2020-12-31,26,Miroslaw Mietus
240131,2018,6.517808219178082,25140,KOLO,PL,+52:12:01,+018:39:41,113, RR9,1951-01-01,2020-12-31,26,Miroslaw Mietus
240131,2019,6.5698630136986305,25140,KOLO,PL,+52:12:01,+018:39:41,113, RR9,1951-01-01,2020-12-31,26,Miroslaw Mietus
240131,2020,6.286885245901639,25140,KOLO,PL,+52:12:01,+018:39:41,113, RR9,1951-01-01,2020-12-31,26,Miroslaw Mietus
240143,2017,8.468493150684932,25141,PLOCK,PL,+52:35:18,+019:43:33,87, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240143,2018,5.358904109589041,25141,PLOCK,PL,+52:35:18,+019:43:33,87, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240143,2019,4.843835616438356,25141,PLOCK,PL,+52:35:18,+019:43:33,87, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240143,2020,5.03551912568306,25141,PLOCK,PL,+52:35:18,+019:43:33,87, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240143,2021,8.32876712328767,25141,PLOCK,PL,+52:35:18,+019:43:33,87, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240155,2018,9.192307692307692,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240155,2019,7.531506849315068,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240155,2020,8.12295081967213,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240155,2021,7.953424657534247,25142,RESKO-SMOLSKO,PL,+53:46:18,+015:24:53,66, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240191,2017,10.931506849315069,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144, RR9,1952-01-01,2022-09-30,26,Miroslaw Mietus
240191,2018,8.873972602739727,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144, RR9,1952-01-01,2022-09-30,26,Miroslaw Mietus
240191,2019,9.794520547945206,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144, RR9,1952-01-01,2022-09-30,26,Miroslaw Mietus
240191,2020,7.387978142076503,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144, RR9,1952-01-01,2022-09-30,26,Miroslaw Mietus
240191,2021,11.126027397260273,25145,MIKOLAJKI,PL,+53:47:22,+021:35:19,144, RR9,1952-01-01,2022-09-30,26,Miroslaw Mietus
240215,2017,11.063013698630137,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240215,2018,6.120547945205479,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240215,2019,9.117808219178082,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240215,2020,8.896174863387978,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240215,2021,10.419178082191781,25147,KOLOBRZEG-DZWIRZYNO,PL,+54:09:30,+015:23:20,1, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240227,2017,9.857534246575343,25148,USTKA,PL,+54:35:18,+016:51:15,18, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240227,2018,7.947945205479452,25148,USTKA,PL,+54:35:18,+016:51:15,18, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240227,2019,9.10958904109589,25148,USTKA,PL,+54:35:18,+016:51:15,18, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240227,2020,7.693989071038251,25148,USTKA,PL,+54:35:18,+016:51:15,18, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240227,2021,8.517808219178082,25148,USTKA,PL,+54:35:18,+016:51:15,18, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240239,2017,12.490410958904109,25149,LEBORK,PL,+54:33:11,+017:43:25,45, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240239,2018,9.241095890410959,25149,LEBORK,PL,+54:33:11,+017:43:25,45, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240239,2019,12.345205479452055,25149,LEBORK,PL,+54:33:11,+017:43:25,45, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240239,2020,9.994535519125684,25149,LEBORK,PL,+54:33:11,+017:43:25,45, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240239,2021,8.977900552486188,25149,LEBORK,PL,+54:33:11,+017:43:25,45, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240263,2017,15.01095890410959,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240263,2018,10.473972602739726,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240263,2019,12.736986301369862,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240263,2020,10.740437158469945,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240263,2021,11.408219178082192,25151,ELBLAG-MILEJEWO,PL,+54:13:23,+019:32:37,151, RR9,1951-01-01,2022-09-30,26,Miroslaw Mietus
240346,2017,9.331506849315069,25076,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2017,9.331506849315069,8943,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2018,6.345205479452055,25076,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2018,6.345205479452055,8943,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2019,5.717808219178083,25076,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
240346,2019,5.717808219178083,8943,PILA,PL,+53:07:48,+016:45:00,72, RR9,1970-10-12,2022-09-30,26,Miroslaw Mietus
