No,Station code,International code,Station name,Old station code,Launching date,Closing date,Station type,Region type,Station model,Voivodeship,City,Address,WGS84 φ N,WGS84 λ E,county,STANAME,matched_LAT,matched_LON,matched_STANAME
952,SlZawSkloCur,PL0293A,"Zawiercie, ul. M. Skłodowskiej-Curie 16",SlZawieZawi_zawie,01-07-2006,31-12-2018,background,urban,container,ŚLĄSKIE,Zawiercie,ul. Skłodowskiej-Curie 16,50.47954,19.43301,powiat zawierciański,ZAWIERCIE,50.24055556,19.03277778,KATOWICE-MUCHOWIEC                      
953,SlZlotPotLes,PL0243A,"Złoty Potok, Leśniczówka",,01-01-2005,,background,nonurban,container,ŚLĄSKIE,Złoty Potok,Leśniczówka Kamienna Góra,50.710889,19.458797,powiat częstochowski,ZLOTY POTOK,50.8125,19.0925,CZOSTOCHOWA                             
954,SlZorymZory_wojsk,PL0449A,Żory_wojska-WSSE,SlZorymZory_wojsk,01-01-2005,31-12-2009,background,urban,container,ŚLĄSKIE,Żory,ul. Wojska Polskiego 25,50.045278,18.684444,Żory,ZORY,50.0,18.91666667,PSZCZYNA                                
955,SlZorySikor2,PL0684A,"Żory, Os. Gen. Władysława Sikorskiego",,01-01-2017,,background,urban,container,ŚLĄSKIE,Żory,ul. Sikorskiego 52,50.029416,18.689527,Żory,ZORY,50.0,18.91666667,PSZCZYNA                                
956,SlZorySikors,PL0489A,"Żory, Os. Gen. Władysława Sikorskiego 52",SlZoryzZory_sikor,19-08-2008,31-12-2016,background,urban,container,ŚLĄSKIE,Żory,ul. Sikorskiego 52,50.028681,18.691222,Żory,ZORY,50.0,18.91666667,PSZCZYNA                                
957,SlZywieKoper,PL0294A,"Żywiec, ul. Kopernika",,01-01-2005,,background,urban,container,ŚLĄSKIE,Żywiec,ul. Kopernika 83 a,49.671602,19.234446,powiat żywiecki,ZYWIEC,49.80722222,19.00027778,BIELSKO-BIALA                           
958,SlZywieSlowa,PL0450A,"Żywiec, ul.Słowackiego 2",SlZywieZywi_slowa,01-01-2005,31-12-2014,background,urban,container,ŚLĄSKIE,Żywiec,ul. Słowackiego 2,49.687897,19.205877,powiat żywiecki,ZYWIEC,49.80722222,19.00027778,BIELSKO-BIALA                           
959,SlZywieZywi_krasi,,Żywiec_krasin-WSSE,SlZywieZywi_krasi,01-01-1992,31-03-2004,background,urban,container,ŚLĄSKIE,Żywiec,ul. Krasińskiego 3,-999.0,-999.0,Powiat żywiecki,ZYWIEC,,,
960,WmBartoWSSE_Boh_War,PL0451A,Bartoszyce-PSSE,WmBartoWSSE_Boh_War,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Bartoszyce,ul. Bohaterów Warszawy,54.252222,20.810278,powiat bartoszycki,BARTOSZYCE,54.13333333,20.6,LIDZBARK WARMINSKI                      
961,WmBiskupMickMOB,PL0755A,WIOŚ Biskupiec-Mobilna,,01-01-2020,31-12-2021,background,urban,mobile,WARMIŃSKO-MAZURSKIE,Biskupiec,Mickiewicza 8,53.860702,20.957892,powiat olsztyński,BISKUPIEC,54.07,21.37,KETRZYN                                 
962,WmDzialdWSSE_Biedraw,PL0452A,Dzialdowo-PSSE,WmDzialdWSSE_Biedraw,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Działdowo,pl. Biedrawy,53.232778,20.177778,powiat działdowski,DZIALDOWO,53.10416667,20.36111111,MLAWA                                   
963,WmElbBazynsk,PL0295A,"Elbląg, ul. Bażyńskiego",,15-06-2005,,background,urban,container,WARMIŃSKO-MAZURSKIE,Elbląg,ul. Bażyńskiego 6,54.167847,19.410942,Powiat elbląski,ELBLAG,54.22305556,19.54361111,ELBLAG-MILEJEWO                         
964,WmElblagWSSE_Hetma,PL0453A,Elblag - GSSE - Hetmanska,WmElblagWSSE_Hetma,01-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Elbląg,ul. Hetmanska,54.185278,19.405556,Powiat elbląski,ELBLAG,54.22305556,19.54361111,ELBLAG-MILEJEWO                         
965,WmElblagWSSE_Kalen,PL0454A,Elblag - GSSE - Kalenkiewicza,WmElblagWSSE_Kalen,01-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Elbląg,ul. Kalenkiewicza,54.154722,19.406944,Powiat elbląski,ELBLAG,54.22305556,19.54361111,ELBLAG-MILEJEWO                         
966,WmElblagWSSE_Krole,PL0455A,Elblag - GSSE - Królewiecka,WmElblagWSSE_Krole,01-01-2004,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Elbląg,ul. Królewiecka,54.179167,19.430556,Powiat elbląski,ELBLAG,54.22305556,19.54361111,ELBLAG-MILEJEWO                         
967,WmElblagWSSE_Zajchow,PL0456A,Elblag - GSSE - Zajchowskiego,WmElblagWSSE_Zajchow,01-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Elbląg,ul. Zajchowskiego,54.164722,19.415833,Powiat elbląski,ELBLAG,54.22305556,19.54361111,ELBLAG-MILEJEWO                         
968,WmElk_WSSE_Toru,PL0457A,Elk-PSSE-Torunska,WmElk_WSSE_Toru,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Ełk,ul. Toruńska 6A/1,53.831389,22.350278,powiat ełcki,ELK,54.05,22.48333333,OLECKO                                  
969,WmElkStadion,PL0681A,"Ełk, ul. Piłsudskiego",,01-01-2017,,background,urban,container,WARMIŃSKO-MAZURSKIE,Ełk,ul. Piłsudskiego 27,53.828389,22.348338,powiat ełcki,ELK,53.65,22.6,BIEBRZA-PIENCZYKOWEK                    
970,WmElkWIOS_PM10,,Ełk - ul. Toruńska - WIOŚ PM10,WmElkWIOS_PM10,01-03-2005,29-02-2008,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Ełk,ul. Toruńska 8 A,53.831389,22.350278,powiat ełcki,ELK,54.05,22.48333333,OLECKO                                  
971,WmGizyckWIOS_Wodoc,PL0485A,WIOŚ Giżycko ul.Wodociągowa,WmGizyckWIOS_Wodoc,01-01-2009,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Giżycko,ul. Wodociągowa,54.0425,21.781389,powiat giżycki,GIZYCKO,54.07,21.37,KETRZYN                                 
972,WmGizyckWSSE_Suwals,PL0458A,Gizycko-PSSE-Suwalska,WmGizyckWSSE_Suwals,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Giżycko,ul. Suwalska 3,54.036389,21.786389,powiat giżycki,GIZYCKO,54.07,21.37,KETRZYN                                 
973,WmGlitajn,PL0654A,WIOŚ Glitajny,WmGlitajn,07-04-2015,22-02-2021,industrial,suburban,dust collector,WARMIŃSKO-MAZURSKIE,Glitajny,,54.184728,21.152914,powiat kętrzyński,GLITAJNY,54.07,21.37,KETRZYN                                 
974,WmGoldJacwie,PL0312A,"Gołdap, ul. Jaćwieska",,07-06-2005,,background,urban,container,WARMIŃSKO-MAZURSKIE,Gołdap,ul. Jaćwieska 17,54.305908,22.307681,powiat gołdapski,GOLDAP,54.05,22.48333333,OLECKO                                  
975,WmGoldUzdrowMOB,PL0750A,WIOŚ Gołdap-Uzdrowisko,WmGoldUzdrowMOB,01-01-2019,31-12-2019,background,urban,mobile,WARMIŃSKO-MAZURSKIE,Gołdap,Promenada Zdrojowa 20,54.328176,22.332173,powiat gołdapski,GOLDAP,54.05,22.48333333,OLECKO                                  
976,WmIlawAnders,PL0598A,"Iława, ul.Andersa",,01-01-2013,,background,urban,dust collector,WARMIŃSKO-MAZURSKIE,Iława,Andersa 8a,53.587873,19.564908,powiat iławski,ILAWA,53.76861111,20.42138889,OLSZTYN                                 
977,WmIlawaWSSE_Anders,PL0459A,Ilawa-PSSE-Andersa,WmIlawaWSSE_Anders,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Iława,ul. Andersa 8,53.586944,19.583333,powiat iławski,ILAWA,53.76861111,20.42138889,OLSZTYN                                 
978,WmKetrzWSSE_Pilsud,PL0460A,Ketrzyn-PSSE-Piłsudskiego,WmKetrzWSSE_Pilsud,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Kętrzyn,pl. Piłsudskiego,54.078333,21.371944,powiat kętrzyński,KETRZYN,54.07,21.37,KETRZYN                                 
979,WmKorszeR,PL0655A,WIOŚ Korsze,WmKorszeR,04-09-2014,30-03-2017,background,urban,dust collector,WARMIŃSKO-MAZURSKIE,Korsze,Reymonta 2,54.170325,21.13505,powiat kętrzyński,KORSZE,54.07,21.37,KETRZYN                                 
980,WmMragowWSSE_Krolew,,Mragowo-WSSE-Krolewiecka,WmMragowWSSE_Krolew,03-01-2003,31-12-2004,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Mrągowo,ul. Królewiecka 60b,53.874444,21.303611,powiat mrągowski,MRAGOWO,53.78944444,21.58861111,MIKOLAJKI                               
981,WmMragParkow,PL0296A,WIOŚ Mrągowo ul. Parkowa,WmMragowWIOS_Parkowa,01-08-2005,31-12-2016,background,urban,container,WARMIŃSKO-MAZURSKIE,Mrągowo,ul. Parkowa,53.866133,21.296122,powiat mrągowski,MRAGOWO,53.78,21.58,MIKOLAJKI                               
982,WmNiTraugutt,PL0531A,"Nidzica, ul.Traugutta",,27-03-2009,,background,urban,dust collector,WARMIŃSKO-MAZURSKIE,Nidzica,ul. Traugutta,53.361112,20.422046,powiat nidzicki,NIDZICA,53.10416667,20.36111111,MLAWA                                   
983,WmOlsPuszkin,PL0175A,"Olsztyn, ul. Puszkina",,01-06-2004,,background,urban,container,WARMIŃSKO-MAZURSKIE,Olsztyn,ul. Puszkina 16,53.789233,20.486075,Powiat częstochowski,OLSZTYN,53.76861111,20.42138889,OLSZTYN                                 
984,WmOlsztyWSSE_Niepodl,PL0461A,Olsztyn - WSSE - Niepodległości,WmOlsztyWSSE_Niepodl,01-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Olsztyn,ul. Niepodległości,53.770833,20.49,Powiat częstochowski,OLSZTYN,53.76861111,20.42138889,OLSZTYN                                 
985,WmOlsztyWSSE_Zolnier,PL0297A,Olsztyn - WSEE Żołnierska,WmOlsztyWSSE_Zolnier,01-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Olsztyn,ul. Żołnierska,53.770833,20.49,Powiat częstochowski,OLSZTYN,53.76861111,20.42138889,OLSZTYN                                 
986,WmOstrChrobr,PL0176A,WIOŚ Ostróda ul. Chrobrego,WmOstrodWIOS_Chrobre,01-06-2004,31-12-2016,background,urban,container,WARMIŃSKO-MAZURSKIE,Ostróda,ul. Chrobrego 3,53.692469,19.969778,powiat ostródzki,OSTRODA,53.76861111,20.42138889,OLSZTYN                                 
987,WmOstrodWSSE_Czarnec,PL0462A,Ostroda-PSSE-Czarneckiego,WmOstrodWSSE_Czarnec,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Ostróda,ul. Czarneckiego,53.696111,19.963333,powiat ostródzki,OSTRODA,53.76861111,20.42138889,OLSZTYN                                 
988,WmOstrPilsud,PL0682A,"Ostróda, ul. Piłsudskiego",,01-01-2017,,background,urban,container,WARMIŃSKO-MAZURSKIE,Ostróda,Piłsudskiego 4,53.694587,19.969041,powiat ostródzki,OSTRODA,53.76861111,20.42138889,OLSZTYN                                 
989,WmPuszczaBor,PL0005R,"Diabla Góra, Puszcza Borecka",,01-01-1994,,background,nonurban,distributed,WARMIŃSKO-MAZURSKIE,Diabla Góra,Diabla Góra,54.124819,22.038056,powiat giżycki,DIABLA GORA,54.05,22.48333333,OLECKO                                  
990,WmSzczytWSSE_Sklodow,PL0463A,Szczytno-PSSE-Skłodowskiej,WmSzczytWSSE_Sklodow,03-01-2003,31-12-2009,background,urban,in-house,WARMIŃSKO-MAZURSKIE,Szczytno,ul. Curie Skłodowskiej,53.565278,20.988889,powiat szczycieński,SZCZYTNO,53.76861111,20.42138889,OLSZTYN                                 
991,WpBoroDrapal,PL0573A,"Borówiec, ul. Drapałka",,01-01-2011,,background,nonurban,container,WIELKOPOLSKIE,Borówiec,ul. Drapałka 4,52.276794,17.074114,powiat poznański,BOROWIEC,52.11666667,16.35,WIELICHOWO                              
992,WpChodziez57196,,Chodzież ul. Reymonta 12,WpChodziez57196,01-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Chodzież,ul. Reymonta 12,-999.0,-999.0,Powiat chodzieski,CHODZIEZ,,,
993,WpGniePaczko,PL0569A,"Gniezno, ul. Paczkowskiego",,01-01-2011,,background,urban,dust collector,WIELKOPOLSKIE,Gniezno,ul. Paczkowskiego,52.539861,17.611961,powiat gnieźnieński,GNIEZNO,52.73333333,18.15,KOLUDA WIELKA                           
994,WpGniezno63302,,"Gniezno, ul. Jana Pawła II 2",WpGniezno63302,01-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Gniezno,ul. Jana Pawła II 2,-999.0,-999.0,Powiat gnieźnieński,GNIEZNO,,,
995,WpGnieznoPM10,PL0177A,"Gniezno, ul Jana Pawła II 2PM10",WpGnieznoPM10,01-04-2004,31-05-2011,background,urban,NO DATA,WIELKOPOLSKIE,Gniezno,ul. Jana Pawła II 2,52.536111,17.605278,powiat gnieźnieński,GNIEZNO,52.73333333,18.15,KOLUDA WIELKA                           
996,WpGostyn41153,,"Gostyń, ul. K. Marcinkowskiego 8/9",WpGostyn41153,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Gostyń,ul. K. Marcinkowskiego 8/9,-999.0,-999.0,Powiat gostyniński,GOSTYN,,,
997,WpJarocin25218,,"Jarocin, ul. Wąska 2",WpJarocin25218,14-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Jarocin,ul. Wąska 2,-999.0,-999.0,Powiat niżański,JAROCIN,,,
998,WpKaliSawick,PL0503A,"Kalisz, ul. Wyszyńskiego",,01-01-2010,,background,urban,container,WIELKOPOLSKIE,Kalisz,ul. Wyszyńskiego,51.748103,18.04931,Kalisz,KALISZ,51.73,18.08,KALISZ                                  
999,WpKalisz25001,,"Kalisz, ul. Serbinowska 5",WpKalisz25001,14-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Kalisz,ul. Serbinowska 5,-999.0,-999.0,Kalisz,KALISZ,,,
1000,WpKalisz25002,,"Kalisz, ul. Nowy Świat 2a",WpKalisz25002,14-04-2003,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Kalisz,ul. Nowy Świat 2a,-999.0,-999.0,Kalisz,KALISZ,,,
1001,WpKaliszMajkow,PL0464A,"Kalisz, ul. Tuwima 4",WpKaliszMajkow,25-04-2003,31-12-2009,background,urban,in-house,WIELKOPOLSKIE,Kalisz,ul. Tuwima 4,51.775,18.080556,Kalisz,KALISZ,51.73,18.08,KALISZ                                  
1002,WpKaliszPM10,PL0178A,"Kalisz, ul. Nowy Świat 2aPM10",WpKaliszPM10,01-01-2007,31-12-2009,background,urban,NO DATA,WIELKOPOLSKIE,Kalisz,ul. Nowy Świat 2a,51.757222,18.086667,Kalisz,KALISZ,51.73,18.08,KALISZ                                  
1003,WpKaliszRynek251010,,"Kalisz, Rynek Główny",WpKaliszRynek251010,25-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Kalisz,ul. Rynek Główny 20,-999.0,-999.0,Kalisz,KALISZ,,,
1004,WpKolo31186,,"Koło, ul. Sportowa",WpKolo31186,14-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Koło,ul. Sportowa,-999.0,-999.0,Powiat sokołowski,KOLO,,,
1005,WpKonin31017,,"Konin, ul. Wieniawskiego 8",WpKonin31017,25-04-2003,31-12-2004,background,urban,container,WIELKOPOLSKIE,Konin,ul. Wieniawskiego 8,-999.0,-999.0,Konin County,KONIN,,,
1006,WpKonin31018,,"Konin, ul. Leśna 23",WpKonin31018,14-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Konin,ul. Leśna 21,-999.0,-999.0,Konin County,KONIN,,,
1007,WpKoninStaszica,,"Konin, ul. Staszica 16",WpKoninStaszica,01-03-2004,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Konin,ul. Staszica 16,-999.0,-999.0,Konin County,KONIN,,,
1008,WpKoniWyszyn,PL0031A,"Konin, ul. Wyszyńskiego",,03-03-2003,,background,urban,container,WIELKOPOLSKIE,Konin,ul. Wyszyńskiego 3,52.225633,18.269036,Konin County,KONIN,52.19972222,18.66027778,POZNAN                                  
1009,WpKoscian41251,,"Kościan, ul Piaskowa 42a",WpKoscian41251,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Kościan,ul. Piaskowa 42a,-999.0,-999.0,Powiat kościański,KOSCIAN,,,
1010,WpKozieosLes,PL0700A,"Koziegłowy, os.Leśne",,01-01-2018,,background,urban,container,WIELKOPOLSKIE,Koziegłowy,osiedle Leśne 22,52.449331,16.999683,powiat poznański,KOZIEGLOWY,52.11666667,16.35,WIELICHOWO                              
1011,WpKrotoszyn25315,,"Krotoszyn, ul. Floriańska 10",WpKrotoszyn25315,14-04-2003,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Krotoszyn,ul. Floriańska 10,-999.0,-999.0,Powiat krotoszyński,KROTOSZYN,,,
1012,WpLeszKiepur,PL0570A,"Leszno, ul. Kiepury",,01-11-2011,,background,urban,dust collector,WIELKOPOLSKIE,Leszno,ul. Kiepury,51.840461,16.605044,Powiat piaseczyński,LESZNO,51.83555556,16.53472222,LESZNO                                  
1013,WpLeszno411000,PL0465A,"Leszno, ul Paderewskiego 8",WpLeszno411000,01-01-2003,31-10-2011,background,urban,container,WIELKOPOLSKIE,Leszno,ul. Paderewskiego,51.847778,16.574722,Powiat piaseczyński,LESZNO,51.83555556,16.53472222,LESZNO                                  
1014,WpLeszno41501,,"Leszno, ul. Krótka 5",WpLeszno41501,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Leszno,ul. Krótka 5,-999.0,-999.0,Powiat piaseczyński,LESZNO,,,
1015,WpLesznoOkrezna,,"Leszno, ul. Okrężna",WpLesznoOkrezna,01-01-2005,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Leszno,ul. Okrężna,51.492653,16.345727,powiat lubiński,LESZNO,51.1925,16.2075,LEGNICA                                 
1016,WpLubon63217,,"Luboń, ul. Powstańców Wlkp 42",WpLubon63217,02-01-2003,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Luboń,ul. Powstańców Wlkp,-999.0,-999.0,Powiat poznański,LUBON,,,
1017,WpMosinaCzer,PL0798A,"Mosina, ul. Czereśniowa",,16-11-2020,,background,urban,container,WIELKOPOLSKIE,Mosina,ul. Czereśniowa,52.241136,16.864936,powiat poznański,MOSINA,52.11666667,16.35,WIELICHOWO                              
1018,WpNoTomSzpit,PL0571A,"Nowy Tomyśl, ul. Sienkiewicza",,01-01-2012,,background,urban,dust collector,WIELKOPOLSKIE,Nowy Tomyśl,ul. Szpitalna,52.316728,16.141903,powiat nowotomyski,NOWY TOMYSL,52.11666667,16.35,WIELICHOWO                              
1019,WpNoweSkalmierzyce,,"Nowe Skalmierzyce, ul. Okólna 8",WpNoweSkalmierzyce,01-06-2002,18-12-2003,background,urban,in-house,WIELKOPOLSKIE,Nowe Skalmierzyce,ul. Okólna 8,-999.0,-999.0,Powiat świecki,NOWE SKALMIERZYCE,,,
1020,WpNTomysl63700,,"Nowy Tomyśl, ul. Poznańska 30",WpNTomysl63700,01-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Nowy Tomyśl,ul. Poznańska,-999.0,-999.0,Powiat skierniewicki,NOWY TOMYSL,,,
1021,WpOborniki63,,Oborniki,WpOborniki63,01-02-2004,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Oborniki,ul. Piłsudskiego 76,-999.0,-999.0,Trzebnica County,OBORNIKI,,,
1022,WpOdolanow,,Odolanów,WpOdolanow,01-01-2004,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Odolanów,ul. Krotoszyńska 121,-999.0,-999.0,Powiat ostrowski,ODOLANOW,,,
1023,WpOpatowek,,Opatówek,WpOpatowek,01-01-2005,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Opatówek,,51.442521,18.125621,powiat ostrzeszowski,OPATOWEK,51.73,18.08,KALISZ                                  
1024,WpOstrowWlkp.25103,,"Ostrów Wlkp.,ul. Rowińskiego 3",WpOstrowWlkp.25103,14-04-2003,31-12-2005,background,urban,in-house,WIELKOPOLSKIE,Ostrów Wielkopolski,ul. Rowińskiego 3,-999.0,-999.0,Powiat kutnowski,OSTROW WIELKOPOLSKI,,,
1025,WpOstWieWyso,PL0179A,"Ostrów Wielkopolski, ul. Wysocka",,03-09-2004,,background,urban,dust collector,WIELKOPOLSKIE,Ostrów Wielkopolski,ul. Wysocka 57,51.637575,17.823156,powiat ostrowski,OSTROW WIELKOPOLSKI,51.73,18.08,KALISZ                                  
1026,WpPiaskiKrzy,PL0247A,"Piaski, Krzyżówka",,01-01-2005,,background,nonurban,container,WIELKOPOLSKIE,Krzyżówka,Piaski 10,52.501389,17.773464,powiat gnieźnieński,KRZYZOWKA,52.73333333,18.15,KOLUDA WIELKA                           
1027,WpPila57192,,"Piła, ul. Okrzei 8",WpPila57192,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Piła,ul. Okrzei 8,-999.0,-999.0,Powiat dzierżoniowski,PILA,,,
1028,WpPilaKusoci,PL0468A,"Pila, ul. Kusocińskiego",,01-01-2003,,background,urban,container,WIELKOPOLSKIE,Piła,ul. Kusocińskiego,53.154408,16.759572,powiat pilski,PILA,53.13,16.75,PILA                                    
1029,WpPleszAlMic,PL0624A,"Pleszew, Al. Mickiewicza",,24-11-2014,,background,urban,dust collector,WIELKOPOLSKIE,Pleszew,al. Mickiewicza,51.884922,17.791106,powiat pleszewski,PLESZEW,51.73,18.08,KALISZ                                  
1030,WpPoznan63003,,"Poznań, ul. Rycerska 10",WpPoznan63003,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,ul. Rycerska 10,-999.0,-999.0,Poznań,POZNAN,,,
1031,WpPoznan63043,,"Poznań, ul. Polna 33",WpPoznan63043,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,ul. Polna 33,-999.0,-999.0,Poznań,POZNAN,,,
1032,WpPoznan63047,,"Poznań, os. Armii Krajowej 100",WpPoznan63047,01-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,os. Armii Krajowej,-999.0,-999.0,Poznań,POZNAN,,,
1033,WpPoznan63097,,"Poznań, ul. Kościuszki 118",WpPoznan63097,02-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,ul. Kościuszki,-999.0,-999.0,Poznań,POZNAN,,,
1034,WpPoznan63099,,"Poznan, ul. Słowiańska 78",WpPoznan63099,02-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,ul. Słowiańska,-999.0,-999.0,Poznań,POZNAN,,,
1035,WpPoznan63117,,"Poznań, ul. Kościuszki 92/98",WpPoznan63117,01-01-2003,31-12-2004,background,urban,container,WIELKOPOLSKIE,Poznań,ul. Kościuszki 92/98,-999.0,-999.0,Poznań,POZNAN,,,
1036,WpPoznan63123,,"Poznan, ul. Chłapowskiego 12",WpPoznan63123,02-01-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Poznań,ul. Chłapowskiego 12,-999.0,-999.0,Poznań,POZNAN,,,
1037,WpPoznanPM10szpital,PL0180A,"Poznan, ul. 28czerwca1956",WpPoznanPM10szpital,01-04-2004,31-12-2009,background,urban,NO DATA,WIELKOPOLSKIE,Poznań,ul. 28 Czerwca 1956 135/147,52.389444,16.920833,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1038,WpPoznChwial,PL0572A,"Poznan, ul. Chwialkowskiego",WpPoznanPOSIRPM10/11,01-01-2012,,background,urban,dust collector,WIELKOPOLSKIE,Poznań,ul. Chwiałkowskiego,52.392967,16.928428,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1039,WpPoznDabrow,PL0245A,"Poznań, ul. Dąbrowskiego",,01-01-2005,,background,urban,container,WIELKOPOLSKIE,Poznań,ul. Dąbrowskiego 169,52.420319,16.877289,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1040,WpPoznPolank,PL0244A,"Poznań, ul. Polanka",,01-01-2005,29-07-2022,background,urban,container,WIELKOPOLSKIE,Poznań,ul. Polanka,52.398175,16.959519,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1041,WpPoznRatajeMOB,PL0713A,Poznań - RatajeMOB,WpPoznRatajeMOB,01-01-2019,28-02-2021,background,urban,mobile,WIELKOPOLSKIE,Poznań,Żelazna,52.391728,16.998578,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1042,WpPoznSpycha,PL0572A,"Poznań, ul. Spychalskiego",,01-01-2012,,background,urban,dust collector,WIELKOPOLSKIE,Poznań,ul. Spychalskiego,52.392967,16.928428,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1043,WpPoznSzyman,PL0181A,"Poznań, ul. Szymanowskiego",,01-04-2004,,background,urban,dust collector,WIELKOPOLSKIE,Poznań,ul. Szymanowskiego 17,52.459192,16.9062,Poznań,POZNAN,52.11666667,16.35,WIELICHOWO                              
1044,WpRawicz41303,,"Rawicz, Wały Dąbrowskiego 2",WpRawicz41303,22-04-2003,31-12-2004,background,urban,in-house,WIELKOPOLSKIE,Rawicz,ul. Wały Dąbrowskiego 2,-999.0,-999.0,Powiat rawicki,RAWICZ,,,
