Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],L>50 (S24),36 max (S24) [µg/m3],Perc. 90.4 (S24) [µg/m3],Max (S24) [µg/m3],Number of measurements,Completeness [%],Summer/Winter number
2020,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,PM10,24g,14.665408853,1.65668056,53.35243419,1,27.19185188,27.5066121,53.35243419,340,92.89,0.92
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,PM10,1g,22.333390391,0.3,177,18,39.6,39.6,85.975,8763,99.76,1
2020,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,PM10,24g,20.977322404,4.8,98.2,9,33.9,33.9,98.2,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,1g,25.254951006,0.07,378.76,17,42.644166667,42.879583333,103.028695652,8450,96.19,1.02
2020,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,PM10,24g,27.767431694,7,134,29,47.9,47.9,134,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM10,1g,22.748795676,0.5,227.1,15,39.6875,40.375,93.445833333,8511,96.89,0.96
2020,lubelskie,PL0602,strefa lubelska,LbChelPolan,PM10,24g,22.450874317,5.4,86.7,15,40,40,86.7,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,PM10,24g,14.218306011,1.6,42.6,0,22.1,22.1,42.6,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,PM10,24g,22.812295082,4.8,96.2,16,39.6,39.6,96.2,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbKrasnobrod,PM10,1g,15.54052311,0.6,216.5,4,26.208333333,27.725,68.658333333,8373,95.32,1.09
2020,lubelskie,PL0602,strefa lubelska,LbKrasnobrod,PM10,24g,17.719373219,3.8,71.6,6,29.1,29.2,71.6,351,95.9,1.09
2020,lubelskie,PL0602,strefa lubelska,LbNaleczow,PM10,24g,20.818443804,4.4,89.1,10,33.8,34.2,89.1,347,94.8,1.09
2020,lubelskie,PL0602,strefa lubelska,LbPulaKarpin,PM10,24g,21.290651558,4,88.6,10,33.7,33.8,88.6,353,96.44,1.08
2020,lubelskie,PL0602,strefa lubelska,LbRadzPodSit,PM10,24g,26.188251366,5.1,110.6,23,43.4,43.4,110.6,366,100,1
2020,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,1g,20.659738724,1.3,247.6655,10,33.6,33.6,96.8633,8713,99.19,1.01
2020,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,PM10,24g,23.747540984,5.6,89.2,15,39.8,39.8,89.2,366,100,1
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,1g,19.763736754,0.85092,177.788,11,37.608270833,37.709570833,77.104629167,8440,96.08,0.92
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,PM10,24g,20.900854701,4.8,72.7,12,38.5,39.4,72.7,351,95.9,0.92
2020,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,PM10,24g,20.779234973,6.2,69.7,7,37,37,69.7,366,100,1
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,1g,17.847922109,0.31952,97.5672,2,29.597195833,30.82805,58.1431875,8189,93.22,0.93
2020,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,PM10,24g,17.833427762,4.6,74,4,30.3,30.4,74,353,96.44,0.93
2020,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,PM10,24g,14.113239437,3.4,58.5,2,24.5,24.6,58.5,355,96.99,1.06
2020,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,1g,22.15036694,0.5,216.086,7,35.134391667,36.846429167,74.8455625,7611,86.64,0.77
2020,lubuskie,PL0803,strefa lubuska,LuSulecDudka,PM10,24g,20.518023256,7.3,72.3,6,33.6,34.8,72.3,344,93.98,0.93
2020,lubuskie,PL0803,strefa lubuska,LuSwiebodMOB,PM10,1g,22.626466064,2.25107,309.669,7,38.488575,40.5865,87.869433333,6842,77.89,1.75
2020,lubuskie,PL0803,strefa lubuska,LuSwiebodMOB,PM10,24g,20.845810056,4.4,83,9,37.1,37.2,83,358,97.81,1.05
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,1g,24.652039277,1.39155,287.37,10,39.332564583,42.4139375,102.086708333,6856,78.05,0.87
2020,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,PM10,24g,24.754545455,6.7,108.4,12,41,41.9,108.4,330,90.16,0.8
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,1g,19.802332961,0.01016,174.473,5,32.343358333,32.445004167,74.475316667,8575,97.62,1.01
2020,lubuskie,PL0803,strefa lubuska,LuZarySzyman,PM10,24g,19.26739726,4.9,72.8,6,31.6,31.6,72.8,365,99.72,1.01
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,PM10,1g,21.482547298,2,112.266,6,37.349333333,37.516,59.224333333,8679,98.8,1.02
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,PM10,1g,28.606147673,2.277,191.277,24,47.152,47.152,100.943666667,8722,99.29,1
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzJanPaw,PM10,1g,31.173999532,3,235,30,48.708333333,48.791666667,114.5,8546,97.29,1.01
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,PM10,24g,31.431041508,9.6,102.3545455,39,50.86363636,51,102.3545455,357,97.54,1.01
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,PM10,24g,29.554047323,8.7,92.9,36,50.5,50.5,92.9,365,99.72,0.99
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,PM10,24g,27.264988242,6.4,99.1,30,47.3,47.3,99.1,361,98.63,1.03
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,PM10,1g,30.232401967,1,378,37,50.916666667,51.166666667,103.125,8339,94.93,1.04
2020,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,PM10,1g,32.606518658,1,395,40,53.375,53.458333333,113.041666667,8468,96.4,1.02
2020,łódzkie,PL1002,strefa łódzka,LdBelchatEdward,PM10,24g,22.185734887,3.7,69.52727273,9,37.27272727,37.5,69.52727273,359,98.08,1.04
2020,łódzkie,PL1002,strefa łódzka,LdBrzeReform,PM10,24g,27.305613512,4,104.9,25,46.1,46.1,104.9,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,PM10,1g,23.457588207,1,172,10,39.916666667,40.227272727,92.75,8276,94.21,0.98
2020,łódzkie,PL1002,strefa łódzka,LdKutn1Maja7MOB,PM10,1g,23.756671717,1,209,10,40.166666667,40.416666667,91.333333333,8581,97.68,1
2020,łódzkie,PL1002,strefa łódzka,LdKutn1Maja7MOB,PM10,24g,24.657414931,3.5,103.5454545,14,43.1,43.1,103.5454545,358,97.81,1.03
2020,łódzkie,PL1002,strefa łódzka,LdKutnKosciu,PM10,24g,23.914331843,4.8,99.17272727,13,41.1,41.1,99.17272727,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdLowiczSien,PM10,24g,26.763065077,5.5,104.1818182,22,46.17272727,46.17272727,104.1818182,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdOpocCurieSk,PM10,24g,28.067138599,4.95454546,92.7,33,50,50,92.7,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,PM10,24g,20.260893855,2.1,65.5,7,33.1,33.3,65.5,358,97.81,1
2020,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,1g,29.619408992,1,260,30,48.791666667,48.791666667,87.166666667,8697,99,1.01
2020,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,PM10,24g,28.835990037,6.3,95.3,38,52.66363636,52.66363636,95.3,365,99.72,0.99
2020,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,1g,34.019277108,2,347,45,52.5,52.5,118.083333333,8715,99.21,1
2020,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,PM10,24g,31.799602583,8,110.2,37,51,51,110.2,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdRawaNiepod,PM10,24g,25.936813187,4.8,104.9454545,25,45.5,45.5,104.9454545,364,99.45,1.01
2020,łódzkie,PL1002,strefa łódzka,LdSieraPolna,PM10,24g,26.149190535,6.1,83.09090909,31,46.3,46.3,83.09090909,365,99.72,0.99
2020,łódzkie,PL1002,strefa łódzka,LdSkierKonop,PM10,24g,28.31249379,2.7,136.4,33,48.9,48.9,136.4,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdToMaSwAnto,PM10,24g,26.948782911,4.5,108.1,27,44.6,44.6,108.1,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdUniejTermy,PM10,24g,21.847778136,4.3,84.36363636,10,36.7,36.7,84.36363636,366,100,1
2020,łódzkie,PL1002,strefa łódzka,LdWieluPOW12,PM10,24g,23.875557225,5.4,68.8,12,41.1,41.1,68.8,363,99.18,1.02
2020,łódzkie,PL1002,strefa łódzka,LdZduWoKrole,PM10,24g,28.562013712,3.5,102.5,41,52.1,52.1,102.5,366,100,1
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,1g,39.006458892,3,248.336,81,69.979866667,71.355970833,138.076195652,8436,96.03,0.99
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,PM10,24g,37.854529412,9.6,138.78,67,68.8,70.04,138.78,340,92.89,1.14
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,1g,30.826383452,3,194.293,48,56.143425,56.70315,101.841983333,8603,97.93,1.02
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,PM10,24g,30.697768595,6.19,105.43,47,56.61,56.61,105.43,363,99.18,1.01
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,1g,30.291618626,3,179.039,47,53.476691667,53.7058375,101.360733333,8471,96.43,0.97
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,PM10,24g,30.143342618,6.63,105.66,47,54.19,54.46,105.66,359,98.08,1.02
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakDietla,PM10,1g,26.333637993,3,274.207,32,47.5016375,48.3407625,78.9395625,8592,97.81,0.98
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,PM10,1g,27.780517089,3,218.755,36,50.714848333,50.875525,99.694304167,8606,97.97,0.97
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakSwoszo,PM10,1g,26.699996674,3,136.863,32,48.828969565,48.828969565,88.382770833,8724,99.31,1
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakSwoszo,PM10,24g,26.713526171,4.9,87.1,34,50.18,50.18,87.1,363,99.18,0.99
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,PM10,1g,26.03779049,3,176.575,32,48.826204545,48.826204545,94.837775,8751,99.62,1
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,PM10,24g,25.878679775,5.36,91.49,29,47.5,48.48,91.49,356,97.26,1.06
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,PM10,1g,29.550146781,3,255.516,43,54.116404167,54.116404167,103.448595833,8720,99.27,1
2020,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,PM10,24g,29.340136986,7.25,101.99,43,53.66,53.66,101.99,365,99.72,1.01
2020,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,1g,23.332269655,3,176.173,19,42.0737,43.591966667,100.650891667,8675,98.75,0.99
2020,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,PM10,24g,23.546243094,4.57,99.09,21,41.77,41.77,99.09,362,98.9,0.99
2020,małopolskie,PL1202,miasto Tarnów,MpTarRoSitko,PM10,1g,26.168868614,3,240.531,43,53.714995833,53.714995833,94.5063125,8681,98.82,1.01
2020,małopolskie,PL1203,strefa małopolska,MpBochKonfed,PM10,24g,27.511101928,6.1,133.1,34,50,50,133.1,363,99.18,0.98
2020,małopolskie,PL1203,strefa małopolska,MpGorlKrasin,PM10,24g,19.246267409,3.33,79.82,6,34.64,34.75,79.82,359,98.08,0.96
2020,małopolskie,PL1203,strefa małopolska,MpKrynicDiet,PM10,1g,17.222212774,3,169.716,3,29.653341667,29.973558333,81.661666667,8597,97.87,0.99
2020,małopolskie,PL1203,strefa małopolska,MpKrynicDiet,PM10,24g,17.036546961,3.48,82.9,4,29.54,29.54,82.9,362,98.9,0.99
2020,małopolskie,PL1203,strefa małopolska,MpNiepo3Maja,PM10,24g,28.13779661,6.16,115.72,40,52.09,52.73,115.72,354,96.72,1.05
2020,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,1g,33.776300695,3,275.715,71,68.7718125,69.561229167,128.413141667,8615,98.07,0.98
2020,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,PM10,24g,33.991712707,6.08,153.55,71,69.84,69.84,153.55,362,98.9,0.98
2020,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,PM10,1g,39.758187725,3,544.991,88,82.800375,82.800375,256.753770833,8749,99.6,1
2020,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,PM10,24g,41.755210084,5.83,261.37,90,86.59,88.58,261.37,357,97.54,1.01
2020,małopolskie,PL1203,strefa małopolska,MpOlkuCegiel,PM10,1g,27.789045385,3,450.652,36,50.527254167,50.527254167,88.9619875,8676,98.77,0.99
2020,małopolskie,PL1203,strefa małopolska,MpOlkuCegiel,PM10,24g,28.134583333,4.75,88.27,39,51.79,51.79,88.27,360,98.36,1.01
2020,małopolskie,PL1203,strefa małopolska,MpOswiecBema,PM10,1g,34.059880074,-0.91069,327.816,63,64.213791667,64.213791667,128.334158333,8698,99.02,1.01
2020,małopolskie,PL1203,strefa małopolska,MpOswiecBema,PM10,24g,33.914562842,5.46,139.29,65,65.41,65.41,139.29,366,100,1
2020,małopolskie,PL1203,strefa małopolska,MpRabkaOrkan,PM10,1g,26.949544666,3,303.137,45,59.036353333,59.036353333,128.8140125,8751,99.62,1
2020,małopolskie,PL1203,strefa małopolska,MpRabkaOrkan,PM10,24g,26.448199446,3.61,127.14,45,56.59,56.59,127.14,361,98.63,0.98
2020,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,PM10,1g,33.776430142,3,222.2,60,64.7173125,64.7173125,120.46125,8671,98.71,1.01
2020,małopolskie,PL1203,strefa małopolska,MpSuchaNiesz,PM10,1g,33.93927777,2.79435,363.423,74,68.816804167,68.816804167,160.682004167,8696,98.99,0.99
2020,małopolskie,PL1203,strefa małopolska,MpSuchaNiesz,PM10,24g,33.848448753,4.92,161.06,72,71.29,71.29,161.06,361,98.63,0.98
2020,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,PM10,1g,14.884843205,3,141.219,1,24.794879167,24.904868182,57.043491667,8480,96.53,1.05
2020,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,PM10,1g,25.847416915,3,217.367,31,48.598021667,48.598021667,76.6083,8753,99.64,1
2020,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,PM10,24g,26.276778711,4.32,76.3,33,48.6,49.71,76.3,357,97.54,0.96
2020,małopolskie,PL1203,strefa małopolska,MpTuchChopin,PM10,24g,31.306456044,6.81,133.7,50,60.56,60.56,133.7,364,99.45,1
2020,małopolskie,PL1203,strefa małopolska,MpZabieWapie,PM10,1g,32.870245872,3,308.18,63,61.860029167,61.860029167,112.120383333,8688,98.9,1.02
2020,małopolskie,PL1203,strefa małopolska,MpZabieWapie,PM10,24g,33.265714286,6.14,115.59,67,63.41,63.41,115.59,364,99.45,1
2020,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM10,1g,25.38575437,2.96067,335.441,41,55.581220833,55.581220833,134.304220833,8697,99,0.99
2020,małopolskie,PL1203,strefa małopolska,MpZakopaSien,PM10,24g,25.129256198,3.48,153.61,41,54.43,54.43,153.61,363,99.18,1.02
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,PM10,24g,22.373455331,5.44,89.82,4,37.2,37.56,89.82,347,94.8,1.1
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,PM10,1g,35.36940429,0.62,273.77,50,53.63875,54.125,125.257916667,8578,97.65,1.03
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,PM10,1g,25.287114221,0.85,161.43,19,42.7325,43.2675,81.37875,8431,95.98,1.06
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,PM10,24g,25.163273481,5.99,85.45,20,44.45,44.45,85.45,362,98.9,1.01
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,PM10,1g,24.035605591,1.34545,171.0488,11,39.832415833,39.832415833,81.574244167,8769,99.82,1
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,PM10,24g,24.003482094,4.672,91.26,13,39.55,39.55,91.26,363,99.18,1.01
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarTolstoj,PM10,1g,23.197707416,1.48,202.65,4,35.808333333,36.095833333,85.046666667,8401,95.63,1.09
2020,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarWokalna,PM10,1g,24.562887556,1.67,299.48,7,38.119166667,38.356666667,70.588333333,8502,96.78,0.95
2020,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,PM10,24g,19.398310086,4.35,67.63,4,33.91,34.8,67.63,347,94.8,1.1
2020,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,PM10,1g,22.616958205,0.79,123.94,5,36.944583333,36.944583333,77.184583333,8781,99.96,1
2020,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,PM10,24g,26.007924925,6.89,103.17,16,42.61,44.24,103.17,333,90.98,0.98
2020,mazowieckie,PL1403,miasto Radom,MzRadTochter,PM10,1g,26.609919383,1.18,300.78,23,44.087083333,44.087083333,99.573636364,8683,98.85,0.98
2020,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,PM10,1g,17.230467806,1.74,238.63,3,28.064583333,29.804166667,82.85875,7610,86.63,1.36
2020,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,PM10,1g,20.949962049,2.52,141.82,4,36.38625,36.445416667,71.64173913,8432,95.99,0.95
2020,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,PM10,24g,19.416623969,5.8,76.81,4,31.123,31.83,76.81,322,87.97,1.22
2020,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,1g,24.587952328,1.92,209.13,20,43.6175,44.9025,101.151666667,8506,96.83,1.07
2020,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,PM10,24g,24.302920659,6.35,106.13,16,42.82,42.82,106.13,349,95.35,1.07
2020,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,PM10,1g,24.08362948,2.5764,293.0596,16,40.9252,40.9252,93.841466667,8684,98.86,1.01
2020,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,PM10,24g,23.840328612,4.53,94.83,15,39.92,40.98,94.83,353,96.44,0.97
2020,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,PM10,24g,21.836044077,3.27,92.18,12,37.02,37.02,92.18,363,99.18,1.02
2020,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,1g,26.997938776,0.32920809,294.2726088,37,51.352910028,51.79238684,119.724848197,8445,96.14,1.04
2020,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,PM10,24g,28.335220082,6.18,129.26,37,51.81,52.07,129.26,339,92.62,1.12
2020,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,1g,24.322030611,0.38,209.25,12,38.285416667,38.3025,91.77625,8559,97.43,1.05
2020,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,PM10,24g,24.297491379,6.54,111.73,10,38.15,38.51,111.73,348,95.08,1.1
2020,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,1g,24.300186828,0.85,306.08,15,40.354829167,40.354829167,94.883333333,8746,99.56,1.01
2020,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,PM10,24g,24.719202216,7.085,96.88,17,41.2,41.2,96.88,361,98.63,1.03
2020,mazowieckie,PL1404,strefa mazowiecka,MzZyraRoosev,PM10,1g,22.786078014,1.05,243.81,5,38.082083333,38.89125,93.615,8460,96.31,0.99
2020,opolskie,PL1601,miasto Opole,OpOpoleKoszy,PM10,1g,23.099452751,0.68422,202.053,18,40.8721125,40.8721125,102.2603625,8754,99.65,1
2020,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,PM10,24g,24.56284153,6,86,22,43,43,86,366,100,1
2020,opolskie,PL1602,strefa opolska,OpGlubRatusz,PM10,24g,26.076923077,2.5,121,28,47,47,121,364,99.45,0.99
2020,opolskie,PL1602,strefa opolska,OpKKozBSmial,PM10,1g,24.418450429,0.96986,179.991,15,39.963408333,39.994680952,108.077483333,8548,97.31,0.96
2020,opolskie,PL1602,strefa opolska,OpKluczMicki,PM10,24g,23.62962963,6,72,13,40,40,72,351,95.9,0.95
2020,opolskie,PL1602,strefa opolska,OpNysaRodzie,PM10,1g,29.066732459,0.83167,376.755,41,54.101116667,54.101116667,184.8357,8692,98.95,1.01
2020,opolskie,PL1602,strefa opolska,OpOlesSlowac,PM10,1g,24.627285122,1.013,198.2,16,43.0547,43.0547,81.769608333,8530,97.1,0.98
2020,opolskie,PL1602,strefa opolska,OpPrudPodgor,PM10,1g,26.220269751,-2.92837,284.854,37,51.082604167,52.195833333,116.520833333,8274,94.19,0.99
2020,opolskie,PL1602,strefa opolska,OpStrzOpWysz,PM10,1g,20.827784307,0.6,174.6,13,33.95,34.8125,106.712419048,8117,92.4,1.18
2020,opolskie,PL1602,strefa opolska,OpStrzOpWysz,PM10,24g,21.384036145,2.5,85,9,34,35,85,332,90.71,1.06
2020,opolskie,PL1602,strefa opolska,OpZdziePiast,PM10,1g,27.760528858,0.51112,210.553,37,50.840658333,50.840658333,132.853425,8685,98.87,0.99
2020,podkarpackie,PL1801,miasto Rzeszów,PkRzeszPilsu,PM10,1g,28.08085125,2.59887,183.049,30,48.0070875,48.548845833,88.8285625,8334,94.87,0.91
2020,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,1g,19.874575249,1.36684,186.5,9,32.0375,32.0375,82.408333333,8744,99.54,1
2020,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,PM10,24g,20.368116343,3.79,79,12,34.5,34.5,79,361,98.63,1.02
2020,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM10,1g,28.08271484,0.93451,311.241,38,52.369258333,52.841356522,100.656521739,8018,91.27,1.05
2020,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,PM10,24g,27.281972603,5.16,110,36,51.2,51.2,110,365,99.72,0.99
2020,podkarpackie,PL1802,strefa podkarpacka,PkIwonZdrRab,PM10,24g,14.121516854,2.02,49,0,20.8,20.9,49,356,97.26,0.96
2020,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM10,1g,25.604342228,0.3,274.1,20,42.091666667,42.479166667,178.779166667,8544,97.26,0.95
2020,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,PM10,24g,24.559198895,6.22,207,17,39.1,39.1,207,362,98.9,0.98
2020,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,1g,19.768237954,0.19286,191.5,14,40.463595833,40.463595833,81.808333333,8698,99.02,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,PM10,24g,19.376939891,3,81.6,15,37.2,37.2,81.6,366,100,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM10,1g,22.316978936,0.5,262.5,13,34.8375,35.020833333,86.370833333,8593,97.82,0.98
2020,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,PM10,24g,22.313983516,3.02,87.2,14,36.4,36.4,87.2,364,99.45,1.01
2020,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,PM10,1g,26.037478048,1.80019,210.492,21,43.274741667,43.274741667,117.010254167,8712,99.18,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,PM10,24g,24.06527933,8.13,106,14,39.4,40.4,106,358,97.81,0.98
2020,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,1g,25.51231315,3.70709,260.704,22,43.3067625,43.3067625,96.984216667,8746,99.56,0.99
2020,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,PM10,24g,25.77122807,5.25,97.1,21,42.8,43.4,97.1,342,93.44,0.9
2020,podkarpackie,PL1802,strefa podkarpacka,PkPolanZdrojMOB,PM10,1g,12.386767949,1.6,69.8,0,18.245454545,18.854166667,41.4,8162,92.91,1.05
2020,podkarpackie,PL1802,strefa podkarpacka,PkPolanZdrojMOB,PM10,24g,12.450581395,0.86,39,0,19.1,19.8,39,344,93.98,1.1
2020,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,1g,21.264872418,0.08817,204.854,11,39.037466667,39.8925625,90.745833333,8598,97.88,0.96
2020,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,PM10,24g,20.267910864,3.13,84.2,10,34.3,34.9,84.2,359,98.08,0.96
2020,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,1g,14.579281736,0.7,236,0,24.308333333,25.079166667,47.966666667,7830,89.13,1.16
2020,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,PM10,24g,14.584972678,3.36,55,2,23.5,23.5,55,366,100,1
2020,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,PM10,24g,19.360575342,2.31,69.1,10,35.6,35.6,69.1,365,99.72,0.99
2020,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,PM10,24g,23.435895317,5.59,68.9,11,39.6,39.6,68.9,363,99.18,0.98
2020,podkarpackie,PL1802,strefa podkarpacka,PkTarnDabrow,PM10,24g,23.598219178,5.45,92.9,17,40.6,40.6,92.9,365,99.72,0.99
2020,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWarsza,PM10,1g,21.512586605,0,345.35,12,39.494583333,39.494583333,99.200833333,8660,98.58,1
2020,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,PM10,24g,19.830964008,2.60478118,85.24613961,7,34.11235303,34.66640054,85.24613961,332,90.71,0.89
2020,podlaskie,PL2002,strefa podlaska,PdAugustowUm,PM10,1g,22.478772277,0.3,417.8,21,39.799046322,41.048662765,138.576190476,8207,93.43,0.93
2020,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,PM10,1g,11.191956574,0,272.5,1,20.033333333,20.033333333,54.4625,8663,98.62,1.02
2020,podlaskie,PL2002,strefa podlaska,PdGrajewoWPoMOB,PM10,1g,23.324407284,0.5,409.7,19,41.995833333,41.995833333,137.229166667,8731,99.39,1
2020,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM10,1g,29.282710172,0.1,369.1,37,52.27826087,52.366666667,103.054166667,8612,98.04,0.97
2020,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,PM10,24g,29.334621122,5.90983284,103.8205226,39,52.08522476,52.08522476,103.8205226,360,98.36,0.99
